empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAOI|0|NASDAQ|2020|5|8|20|0|1854642|11.04|10.26|10.32|10.79||1.0|0.8625946640968323
ACHC|0|NASDAQ|2020|5|8|19|59|372819|26.389999|24.950001|26.33|25.219999||1.0|0.9387292861938475
AGRX|0|NASDAQ|2020|5|8|20|1|1470733|2.641|2.42|2.59|2.46||1.0|0.7325933575630188
AIMC|0|NASDAQ|2020|5|8|20|2|252032|28.264999|27.17|28.02|27.58||1.0|0.7683317065238953
AMRH|0|NASDAQ|2020|5|8|19|55|105344|1.24|1.11|1.2099|1.14||1.0|0.8546972870826721
AQMS|0|NASDAQ|2020|5|8|20|3|372379|0.6897|0.64|0.6526|0.67||1.0|0.7447829246520996
ATEC|0|NASDAQ|2020|5|8|19|56|204205|4.98|4.63|4.82|4.63||1.0|0.8927533030509949
ATHX|0|NASDAQ|2020|5|8|20|5|3915521|2.93|2.57|2.73|2.58||1.0|0.7453815937042236
ATOM|0|NASDAQ|2020|5|8|20|4|86037|5.86|5.34|5.555|5.56||1.0|0.9122658967971802
AXTI|0|NASDAQ|2020|5|8|20|3|211919|5.66|5.43|5.5|5.66||1.0|0.7417586445808411
BKEP|0|NASDAQ|2020|5|8|20|1|227010|1.5485|1.46|1.51|1.49||1.0|0.7905623316764832
BLCM|0|NASDAQ|2020|5|8|20|7|379532|7.48|5.4|7.015|5.7||1.0|0.8704829216003418
BOXL|0|NASDAQ|2020|5|8|20|8|265418|0.899|0.7811|0.8248|0.88||1.0|0.8752747774124146
BTAI|0|NASDAQ|2020|5|8|20|9|322840|41.290001|37.57|39.84|39.290001||1.0|0.7759985327720642
CARG|0|NASDAQ|2020|5|8|20|10|2810144|26.6|22.870001|24.66|26.0||1.0|0.9410136938095092
CBIO|0|NASDAQ|2020|5|8|20|6|54215|6.55|6.31|6.35|6.52||1.0|0.7426058650016785
CDMO|0|NASDAQ|2020|5|8|20|4|302234|6.506|6.22|6.4|6.22||1.0|0.8911237120628357
CDNA|0|NASDAQ|2020|5|8|20|9|266107|29.719999|28.135|28.309999|29.049999||1.0|0.7864766716957092
