empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAWW|0|NASDAQ|2020|6|9|20|0|664459|41.669998|39.400002|41.275002|40.07||1.0|0.914884388446808
ACTG|0|NASDAQ|2020|6|9|20|0|742332|3.94|3.64|3.74|3.85||1.0|0.8745243549346924
AEIS|0|NASDAQ|2020|6|9|20|1|114416|70.91999799999998|69.209999|70.650002|69.57||1.0|0.8027382493019104
AEZS|0|NASDAQ|2020|6|9|19|40|306352|1.23|1.15|1.1885|1.17||1.0|0.7793004512786865
AGYS|0|NASDAQ|2020|6|9|20|1|87149|23.52|23.059999|23.459999|23.34||1.0|0.9277397394180298
AMKR|0|NASDAQ|2020|6|9|20|3|652735|12.805|12.3186|12.745|12.48||1.0|0.8658924102783203
AMSWA|0|NASDAQ|2020|6|9|20|1|80612|20.82|20.16|20.540001|20.82||1.0|0.8559747934341431
APEX|0|NASDAQ|2020|6|9|20|3|1733653|0.95|0.8|0.8801|0.945||1.0|0.7920361757278442
ARLP|0|NASDAQ|2020|6|9|20|4|1068040|4.99|4.31|4.3101|4.99||1.0|0.8647023439407349
ARNA|0|NASDAQ|2020|6|9|20|4|827591|65.239998|62.650002|63.630001|64.849998||1.0|0.9569559693336488
BANR|0|NASDAQ|2020|6|9|20|5|77696|43.669998|41.959999|43.310001|42.59||1.0|0.9514536261558532
BLDP|0|NASDAQ|2020|6|9|20|7|1928273|12.6|11.86|12.45|11.97||1.0|0.8195406794548035
BLFS|0|NASDAQ|2020|6|9|20|1|56798|16.67|16.290001|16.57|16.49||1.0|0.7674269080162048
BLUE|0|NASDAQ|2020|6|9|20|8|444122|68.5|66.709999|67.400002|68.489998||1.0|0.7464163899421692
BNFT|0|NASDAQ|2020|6|9|20|8|165256|14.82|13.856|14.01|14.69||1.0|0.7956360578536987
BOKF|0|NASDAQ|2020|6|9|20|8|159770|65.84899899999999|64.319901|65.339996|65.019997||1.0|0.8689115047454834
BOOM|0|NASDAQ|2020|6|9|20|7|124891|36.939999|34.880001|34.880001|36.02||1.0|0.8487939238548279
