empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAWW|0|NASDAQ|2020|6|8|20|0|657512|44.77|41.400002|42.025002|44.400002||1.0|0.9052490592002868
ADSK|0|NASDAQ|2020|6|8|20|1|1278397|236.210007|230.460007|233.350006|231.139999||1.0|0.7561452388763428
AEIS|0|NASDAQ|2020|6|8|20|1|227049|74.0|70.974998|71.089996|73.33000200000002||1.0|0.8011435270309448
AGYS|0|NASDAQ|2020|6|8|20|1|146804|24.34|23.355|23.65|24.200001||1.0|0.8570471405982971
AIRR|0|NASDAQ|2020|6|8|20|1|12898|26.66|26.280001|26.389999|26.559999||1.0|0.7259673476219177
ALRM|0|NASDAQ|2020|6|8|20|2|545485|60.939999|59.556999|60.755001|60.0||1.0|0.7923429012298584
ALTM|0|NASDAQ|2020|6|8|20|2|851583|1.17|1.01|1.124|1.1||1.0|0.8555121421813965
AMKR|0|NASDAQ|2020|6|8|20|2|812954|13.02|12.745|12.7642|13.0||1.0|0.9571661353111268
AMRS|0|NASDAQ|2020|6|8|20|3|2920795|4.82|4.4|4.51|4.77||1.0|0.8056250810623169
AMTD|0|NASDAQ|2020|6|8|20|3|2448666|46.77|44.610001|44.955002|46.610001||1.0|0.8217306733131409
ANTE|0|NASDAQ|2020|6|8|20|1|173492|1.0|0.9032|0.9332|0.99||1.0|0.8102037906646729
APPF|0|NASDAQ|2020|6|8|20|3|157893|173.190002|158.729996|162.919998|171.869995||1.0|0.7826052308082581
APPS|0|NASDAQ|2020|6|8|20|4|2974984|10.55|9.61|10.5017|9.9||1.0|0.8955227732658386
ARNA|0|NASDAQ|2020|6|8|20|4|282176|66.230003|63.759998|65.620003|65.199997||1.0|0.8217533230781555
ASTE|0|NASDAQ|2020|6|8|19|57|79405|49.18|47.599998|48.669998|48.720001||1.0|0.9087133407592772
BANR|0|NASDAQ|2020|6|8|20|3|69033|44.73|43.34|43.540001|43.790001||1.0|0.9219713807106018
BCLI|0|NASDAQ|2020|6|8|20|4|522752|9.2|8.3|8.5452|9.2||1.0|0.8485300540924072
BGCP|0|NASDAQ|2020|6|8|20|6|3571922|3.395|3.23|3.265|3.3||1.0|0.7323948740959167
BLFS|0|NASDAQ|2020|6|8|19|59|92164|17.16|16.18|16.9|16.620001000000002||1.0|0.8864947557449341
BLUE|0|NASDAQ|2020|6|8|20|7|678236|72.300003|68.82|69.099998|72.25||1.0|0.915629744529724
BOKF|0|NASDAQ|2020|6|8|20|8|104494|67.620003|64.589996|66.120003|65.629997||1.0|0.7698871493339539
BPY|0|NASDAQ|2020|6|8|20|8|3644268|13.7488|13.21|13.685|13.27||1.0|0.7838563919067383
