empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|DIAS_HASTA_FIN_MES|DIAS_HASTA_FIN_TRIMESTRE|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ABEO|0|NASDAQ|2020|7|8|19|30|1716096|3.78|3.312|3.4093|3.52|23.0|84.0||1.0|0.7018294930458069
ACRS|0|NASDAQ|2020|7|8|19|29|395846|1.85|1.73|1.73|1.82|23.0|84.0||1.0|0.8746505379676819
ADXS|0|NASDAQ|2020|7|8|19|20|365857|0.5678|0.5401|0.5516|0.5401|23.0|84.0||1.0|0.8008667826652527
AEY|0|NASDAQ|2020|7|8|19|30|303753|2.96|2.63|2.66|2.78|23.0|84.0||1.0|0.8649601340293884
AFMD|0|NASDAQ|2020|7|8|19|30|346275|4.51|4.3499|4.48|4.39|23.0|84.0||1.0|0.7219148874282837
AGMH|0|NASDAQ|2020|7|8|18|1|4001|17.49|16.030001000000002|16.3288|17.49|23.0|84.0||1.0|0.6683387756347656
AMAG|0|NASDAQ|2020|7|8|19|32|136020|7.95|7.57|7.67|7.89|23.0|84.0||1.0|0.7656281590461731
APYX|0|NASDAQ|2020|7|8|19|33|33796|5.04|4.81|4.81|4.99|23.0|84.0||1.0|0.7035887837409973
AQMS|0|NASDAQ|2020|7|8|19|34|326703|1.225|1.11|1.1468|1.22|23.0|84.0||1.0|0.8069809079170227
AXDX|0|NASDAQ|2020|7|8|19|35|444461|16.700001|15.17|16.389999|15.18|23.0|84.0||1.0|0.7832715511322021
BCDA|0|NASDAQ|2020|7|8|19|35|81181|2.3899|2.31|2.36|2.35|23.0|84.0||1.0|0.7223893404006958
BIOC|0|NASDAQ|2020|7|8|19|37|15360611|0.8199|0.73|0.7498|0.81|23.0|84.0||1.0|0.7101308107376099
BRP|0|NASDAQ|2020|7|8|19|35|167586|16.73|16.01|16.01|16.48|23.0|84.0||1.0|0.6725704073905945
BSGM|0|NASDAQ|2020|7|8|19|37|1214437|7.34|6.82|7.18|7.12|23.0|84.0||1.0|0.6677141785621643
CFRX|0|NASDAQ|2020|7|8|19|28|146072|6.78|6.27|6.43|6.6|23.0|84.0||1.0|0.7612693905830383
CHFS|0|NASDAQ|2020|7|8|19|41|19285478|0.6499|0.545|0.5856|0.64|23.0|84.0||1.0|0.898768961429596
CLRB|0|NASDAQ|2020|7|8|19|42|517960|1.54|1.46|1.485|1.51|23.0|84.0||1.0|0.8400797843933105
CNTY|0|NASDAQ|2020|7|8|19|40|458821|3.81|3.45|3.4721|3.81|23.0|84.0||1.0|0.8419005870819092
COMM|0|NASDAQ|2020|7|8|19|42|2045460|8.06|7.715|7.755|8.06|23.0|84.0||1.0|0.7509645223617554
