empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ABEO|0|NASDAQ|2020|5|14|19|58|675351|3.27|3.0|3.205|3.22||1.0|0.8408027291297913
ADAP|0|NASDAQ|2020|5|14|19|58|583166|4.79|4.055|4.32|4.79||1.0|0.7730287313461304
ADVM|0|NASDAQ|2020|5|14|20|1|475868|17.629998999999994|16.639999|17.1868|17.01||1.0|0.8381760120391846
AMRS|0|NASDAQ|2020|5|14|20|1|1257634|3.26|3.08|3.12|3.17||1.0|0.8374578952789307
ANGI|0|NASDAQ|2020|5|14|20|3|1233698|9.99|9.42|9.58|9.83||1.0|0.7530864477157593
APTX|0|NASDAQ|2020|5|14|19|50|179895|3.8|3.35|3.745|3.42||1.0|0.8946204185485841
APVO|0|NASDAQ|2020|5|14|20|0|60076|6.23|5.61|6.08|6.23||1.0|0.9288746118545532
AQMS|0|NASDAQ|2020|5|14|20|2|64343|0.69|0.6642|0.6899|0.69||1.0|0.8099533915519714
ATHX|0|NASDAQ|2020|5|14|20|5|2813868|3.07|2.86|2.97|3.0||1.0|0.9065325260162354
AZRX|0|NASDAQ|2020|5|14|20|5|201632|0.8719|0.7601|0.8101|0.8719||1.0|0.7435820698738098
BLFS|0|NASDAQ|2020|5|14|20|7|97773|14.81|14.11|14.5|14.79||1.0|0.79936683177948
CELH|0|NASDAQ|2020|5|14|20|10|373168|6.44|5.67|6.23|6.05||1.0|0.7339487075805664
