empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACBI|0|NASDAQ|2020|4|2|19|33|39150|11.24|10.464|10.464|10.48||1.0|0.57
ADES|0|NASDAQ|2020|4|2|19|37|70898|6.18|5.66|5.95|5.81||1.0|0.71
ADMA|0|NASDAQ|2020|4|2|19|50|680247|2.588|2.42|2.535|2.52||1.0|0.59
AKTS|0|NASDAQ|2020|4|2|19|45|283162|4.85|4.4405|4.69|4.66||1.0|0.6
AQST|0|NASDAQ|2020|4|2|19|49|141207|1.995|1.89|1.89|1.92||1.0|0.58
ATAX|0|NASDAQ|2020|4|2|19|54|101869|4.9253|4.75|4.79|4.87||1.0|0.73
BBCP|0|NASDAQ|2020|4|2|19|43|93313|2.64|2.2|2.4|2.38||1.0|0.69
BCOV|0|NASDAQ|2020|4|2|19|54|67585|6.95|6.48|6.85|6.48||1.0|0.71
BKCC|0|NASDAQ|2020|4|2|19|53|466224|2.1|1.875|1.89|2.1||1.0|0.7
BLBD|0|NASDAQ|2020|4|2|19|52|37944|9.935|9.2401|9.29|9.77||1.0|0.63
BOCH|0|NASDAQ|2020|4|2|19|57|28893|7.48|6.96|7.2|6.96||1.0|0.69
CAMP|0|NASDAQ|2020|4|2|19|57|403300|4.25|4.07|4.09|4.08||1.0|0.65
CCRC|0|NASDAQ|2020|4|2|16|29|518|4.52|4.52|4.74|4.52||1.0|0.64
CDMO|0|NASDAQ|2020|4|2|20|0|181022|4.87|4.58|4.73|4.58||1.0|0.6
CERC|0|NASDAQ|2020|4|2|20|0|63191|2.2868|2.11|2.13|2.27||1.0|0.71
