empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ALGT|0|NASDAQ|2020|4|13|20|48|144722|84.110001|75.099998|75.800003|84.099998|||
ALGT|1|NASDAQ|2020|4|9|15|30|376900|88.980003|82.199997|83.33000200000002|82.760002|||
ALGT|2|NASDAQ|2020|4|8|15|30|277400|83.900002|78.660004|79.220001|81.83000200000002|||
ALGT|3|NASDAQ|2020|4|7|15|30|374600|88.160004|80.0|81.629997|80.550003|||
ALGT|4|NASDAQ|2020|4|6|15|30|376200|77.279999|70.199997|74.860001|73.900002|||
ALGT|5|NASDAQ|2020|4|3|15|30|330900|72.720001|63.950001|69.349998|72.720001|1.0||
ALGT|6|NASDAQ|2020|4|2|15|30|249200|74.41999799999998|68.029999|69.5|70.660004|1.0||
ALGT|7|NASDAQ|2020|4|1|15|30|223200|78.809998|69.68|71.290001|77.66999799999998|1.0||
ALGT|8|NASDAQ|2020|3|31|15|30|189100|87.190002|80.150002|81.800003|85.529999|0.0||
ALGT|9|NASDAQ|2020|3|30|15|30|184400|92.459999|80.300003|84.989998|86.769997|0.0||
ALGT|10|NASDAQ|2020|3|27|14|30|283800|94.519997|83.400002|90.910004|92.589996|0.0||
ALGT|11|NASDAQ|2020|3|26|14|30|254100|103.550003|93.230003|97.209999|96.0|0.0||
ALGT|12|NASDAQ|2020|3|25|14|30|474200|105.580002|85.0|92.540001|105.580002|0.0||
ALGT|13|NASDAQ|2020|3|24|14|30|358000|96.989998|77.599998|92.68|78.449997|0.0||
ALGT|14|NASDAQ|2020|3|23|14|30|303100|76.779999|68.209999|71.709999|69.720001|1.0||
ALGT|15|NASDAQ|2020|3|20|14|30|335900|76.349998|67.550003|68.82|73.970001|1.0||
ALGT|16|NASDAQ|2020|3|19|14|30|341000|81.489998|60.060001|72.5|73.129997|0.0||
ALGT|17|NASDAQ|2020|3|18|14|30|554600|99.599998|67.470001|74.199997|93.830002|0.0||
ALGT|18|NASDAQ|2020|3|17|14|30|390500|104.970001|83.989998|103.529999|89.959999|0.0||
ALGT|19|NASDAQ|2020|3|16|14|30|451300|99.870003|85.730003|88.019997|99.110001|0.0||
ALGT|20|NASDAQ|2020|3|13|14|30|372700|113.43|102.07|113.309998|108.800003|0.0||
ALGT|21|NASDAQ|2020|3|12|14|30|747100|112.0|98.730003|102.550003|112.0|0.0||
ALGT|22|NASDAQ|2020|3|11|14|30|368600|123.25|118.0|119.970001|122.879997|0.0||
ALGT|23|NASDAQ|2020|3|10|14|30|498900|127.230003|116.120003|127.0|122.540001|0.0||
ALGT|24|NASDAQ|2020|3|9|14|30|376500|120.220001|115.0|118.400002|115.849998|0.0||
ALGT|25|NASDAQ|2020|3|6|15|30|282900|127.709999|117.510002|121.760002|119.949997|0.0||
ALGT|26|NASDAQ|2020|3|5|15|30|326500|132.270004|122.730003|123.5|131.779999|0.0||
ALGT|27|NASDAQ|2020|3|4|15|30|410900|136.279999|130.699997|136.279999|133.580002|0.0||
ALGT|28|NASDAQ|2020|3|3|15|30|363400|141.949997|130.179993|131.929993|139.160004|0.0||
ALGT|29|NASDAQ|2020|3|2|15|30|524500|139.259995|127.029999|137.429993|138.919998|0.0||
ALGT|30|NASDAQ|2020|2|28|15|30|559300|136.199997|126.230003|135.53999299999998|126.230003|0.0||
ALGT|31|NASDAQ|2020|2|27|15|30|395500|143.320007|130.96000700000002|130.96000700000002|138.529999|0.0||
ALGT|32|NASDAQ|2020|2|26|15|30|153800|151.690002|144.410004|144.729996|149.199997|0.0||
ALGT|33|NASDAQ|2020|2|25|15|30|256100|156.770004|147.740005|148.070007|155.0|0.0||
ALGT|34|NASDAQ|2020|2|24|15|30|183000|159.679993|151.240005|154.720001|157.520004|0.0||
ALGT|35|NASDAQ|2020|2|21|15|30|305900|163.649994|158.25|162.860001|163.169998|0.0||
ALGT|36|NASDAQ|2020|2|20|15|30|191300|165.610001|163.130005|163.630005|164.75|0.0||
ALGT|37|NASDAQ|2020|2|19|15|30|204600|165.899994|161.149994|164.869995|164.110001|0.0||
ALGT|38|NASDAQ|2020|2|18|15|30|206800|166.240005|162.449997|165.529999|164.809998|0.0||
ALGT|39|NASDAQ|2020|2|14|15|30|74300|167.96000700000005|164.869995|165.449997|166.580002|0.0||
ALGT|40|NASDAQ|2020|2|13|15|30|87300|168.0|164.419998|167.100006|165.279999|0.0||
ALGT|41|NASDAQ|2020|2|12|15|30|116100|166.929993|163.320007|166.380005|164.529999|0.0||
ALGT|42|NASDAQ|2020|2|11|15|30|102900|164.229996|160.53999299999995|164.020004|160.53999299999995|0.0||
ALGT|43|NASDAQ|2020|2|10|15|30|193000|162.779999|158.979996|159.899994|162.759995|0.0||
ALGT|44|NASDAQ|2020|2|7|15|30|230100|167.050003|162.360001|162.580002|167.050003|0.0||
ALGT|45|NASDAQ|2020|2|6|15|30|115800|174.5|167.669998|167.779999|172.759995|0.0||
ALGT|46|NASDAQ|2020|2|5|15|30|170500|174.240005|170.309998|171.740005|172.75|0.0||
ALGT|47|NASDAQ|2020|2|4|15|30|141300|171.639999|168.229996|171.009995|168.380005|0.0||
ALGT|48|NASDAQ|2020|2|3|15|30|202700|169.800003|164.770004|165.740005|167.080002|0.0||
ALGT|49|NASDAQ|2020|1|31|15|30|224700|169.369995|166.089996|168.03999299999995|168.639999|0.0||
ALGT|50|NASDAQ|2020|1|30|15|30|244100|172.869995|164.339996|169.729996|167.0|0.0||
ALGT|51|NASDAQ|2020|1|29|15|30|321400|170.860001|162.520004|163.160004|170.860001|0.0||
ALGT|52|NASDAQ|2020|1|28|15|30|164500|171.990005|167.699997|170.759995|167.699997|0.0||
ALGT|53|NASDAQ|2020|1|27|15|30|260200|170.089996|166.690002|166.690002|170.089996|0.0||
ALGT|54|NASDAQ|2020|1|24|15|30|127700|176.899994|170.089996|173.0|175.330002|0.0||
ALGT|55|NASDAQ|2020|1|23|15|30|210900|175.509995|168.71000700000005|174.800003|170.190002|0.0||
ALGT|56|NASDAQ|2020|1|22|15|30|210500|173.699997|170.5|170.550003|171.369995|0.0||
ALGT|57|NASDAQ|2020|1|21|15|30|187000|178.320007|168.800003|170.059998|176.899994|0.0||
ALGT|58|NASDAQ|2020|1|17|15|30|637100|178.550003|176.179993|177.78999299999995|178.350006|0.0||
ALGT|59|NASDAQ|2020|1|16|15|30|99600|180.199997|176.940002|177.600006|176.940002|0.0||
ALGT|60|NASDAQ|2020|1|15|15|30|115800|177.320007|173.300003|176.029999|173.830002|0.0||
ALGT|61|NASDAQ|2020|1|14|15|30|129300|179.889999|174.089996|174.100006|175.220001|0.0||
ALGT|62|NASDAQ|2020|1|13|15|30|100500|175.910004|173.149994|174.699997|174.699997|0.0||
ALGT|63|NASDAQ|2020|1|10|15|30|77800|175.669998|173.110001|174.669998|175.669998|0.0||
ALGT|64|NASDAQ|2020|1|9|15|30|128400|177.389999|174.649994|175.139999|174.649994|0.0||
ALGT|65|NASDAQ|2020|1|8|15|30|91600|174.78999299999995|170.899994|173.740005|170.899994|0.0||
ALGT|66|NASDAQ|2020|1|7|15|30|62300|171.880005|170.220001|171.100006|171.220001|0.0||
ALGT|67|NASDAQ|2020|1|6|15|30|149700|172.619995|170.240005|171.0|172.619995|0.0||
ALGT|68|NASDAQ|2020|1|3|15|30|123300|174.339996|171.029999|173.529999|173.96000700000005|0.0||
ALGT|69|NASDAQ|2020|1|2|15|30|101200|176.96000700000005|174.419998|176.050003|175.139999|0.0||
ALGT|70|NASDAQ|2019|12|31|15|30|83000|175.820007|173.770004|174.03999299999995|175.139999|0.0||
ALGT|71|NASDAQ|2019|12|30|15|30|146800|178.580002|174.889999|175.320007|177.440002|0.0||
ALGT|72|NASDAQ|2019|12|27|15|30|60800|179.320007|176.080002|177.369995|179.149994|0.0||
ALGT|73|NASDAQ|2019|12|26|15|30|60500|181.169998|178.649994|178.929993|180.320007|0.0||
ALGT|74|NASDAQ|2019|12|24|15|30|38000|180.710007|178.25|180.149994|180.5|0.0||
ALGT|75|NASDAQ|2019|12|23|15|30|88700|183.259995|179.470001|180.059998|180.0|0.0||
ALGT|76|NASDAQ|2019|12|20|15|30|196000|180.440002|178.0|179.470001|179.009995|0.0||
ALGT|77|NASDAQ|2019|12|19|15|30|107700|178.770004|175.089996|178.309998|175.990005|0.0||
ALGT|78|NASDAQ|2019|12|18|15|30|91000|179.160004|175.96000700000005|176.179993|178.559998|0.0||
ALGT|79|NASDAQ|2019|12|17|15|30|156200|179.059998|175.71000700000005|178.259995|175.71000700000005|0.0||
ALGT|80|NASDAQ|2019|12|16|15|30|194600|178.470001|174.71000700000005|175.149994|175.490005|0.0||
ALGT|81|NASDAQ|2019|12|13|15|30|151000|174.570007|170.490005|174.130005|171.910004|0.0||
ALGT|82|NASDAQ|2019|12|12|15|30|106300|174.369995|171.029999|171.71000700000005|171.179993|0.0||
ALGT|83|NASDAQ|2019|12|11|15|30|135900|173.270004|171.160004|171.360001|172.279999|0.0||
