empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAOI|0|NASDAQ|2020|4|3|19|30|317025|7.8399|7.06|7.06|7.69||1.0|0.77
ACLS|0|NASDAQ|2020|4|3|19|31|181668|17.49|16.120001000000002|16.120001000000002|17.02||1.0|0.66
AEHR|0|NASDAQ|2020|4|3|19|36|171721|1.54|1.25|1.26|1.54||1.0|0.66
AKTS|0|NASDAQ|2020|4|3|19|32|227912|4.8701|4.21|4.29|4.57||1.0|0.77
ALOT|0|NASDAQ|2020|4|3|19|32|10869|6.92|6.02|6.02|6.84||1.0|0.84
AOSL|0|NASDAQ|2020|4|3|19|38|59056|6.55|6.27|6.39|6.55||1.0|0.6
APPN|0|NASDAQ|2020|4|3|19|38|903806|36.2299|31.700001|31.700001|35.630001||1.0|0.6
AUDC|0|NASDAQ|2020|4|3|19|40|535432|26.700001|24.27|25.02|24.84||1.0|0.6
AWRE|0|NASDAQ|2020|4|3|18|43|7495|2.825|2.79|2.79|2.8110000000000004||1.0|0.68
BELFB|0|NASDAQ|2020|4|3|19|38|11053|9.17|8.45|8.45|9.02||1.0|0.64
CDLX|0|NASDAQ|2020|4|3|19|46|580519|31.2966|28.57|28.764999|30.950001||1.0|0.75
