empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AACG|0|NASDAQ|2020|4|2|18|26|4586|0.9485|0.905|0.9385|0.9485||1.0|0.7
ACBI|0|NASDAQ|2020|4|2|19|33|39150|11.24|10.464|10.464|10.48||1.0|0.66
ACIU|0|NASDAQ|2020|4|2|19|49|93357|7.47|6.86|7.44|7.08||1.0|0.68
ACLS|0|NASDAQ|2020|4|2|19|50|210011|17.84|16.5207|16.785|16.610001||1.0|0.66
ADES|0|NASDAQ|2020|4|2|19|37|70898|6.18|5.66|5.95|5.81||1.0|0.78
ADTN|0|NASDAQ|2020|4|2|19|51|119820|8.1|7.49|7.64|7.68||1.0|0.65
AEGN|0|NASDAQ|2020|4|2|19|47|66483|17.09|15.9|16.52|16.059998999999998||1.0|0.61
ARDX|0|NASDAQ|2020|4|2|19|53|372909|5.7|5.26|5.61|5.3||1.0|0.64
ARLP|0|NASDAQ|2020|4|2|19|52|569090|3.3611|2.885|3.12|2.99||1.0|0.8
ATRO|0|NASDAQ|2020|4|2|19|52|286349|8.26|7.25|7.98|7.34||1.0|0.59
AXTI|0|NASDAQ|2020|4|2|19|55|100442|2.91|2.77|2.8|2.77||1.0|0.69
BHF|0|NASDAQ|2020|4|2|19|56|1116673|22.645|20.170099|20.610001|20.92||1.0|0.76
BMRC|0|NASDAQ|2020|4|2|19|54|20474|28.74|27.504999|28.33|27.6||1.0|0.59
BPFH|0|NASDAQ|2020|4|2|19|58|184341|7.44|7.02|7.065|7.25||1.0|0.6
BPOP|0|NASDAQ|2020|4|2|19|58|513320|34.060001|32.345001|32.48|33.119999||1.0|0.61
BRID|0|NASDAQ|2020|4|2|19|52|5907|22.0|21.129999|21.299999|21.299999||1.0|0.65
BRKR|0|NASDAQ|2020|4|2|19|58|763057|32.540001000000004|30.790001|31.620001|30.969999||1.0|0.59
BWFG|0|NASDAQ|2020|4|2|19|54|16167|14.365|12.66|13.0848|13.17||1.0|0.8
CAKE|0|NASDAQ|2020|4|2|19|59|2288408|16.0562|14.63|14.93|15.54||1.0|0.72
CDTX|0|NASDAQ|2020|4|2|19|58|104130|2.47|2.28|2.37|2.47||1.0|0.66
CDXC|0|NASDAQ|2020|4|2|19|56|83122|3.1|2.9501|3.075|2.96||1.0|0.71
CELH|0|NASDAQ|2020|4|2|20|0|148874|4.08|3.82|3.835|3.87||1.0|0.67
CENX|0|NASDAQ|2020|4|2|19|57|502041|3.55|3.21|3.22|3.4||1.0|0.66
