empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|DIAS_HASTA_FIN_MES|DIAS_HASTA_FIN_TRIMESTRE|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACRS|0|NASDAQ|2020|7|7|16|58|237371|1.695|1.65|1.7126|1.66|24.0|85.0||1.0|0.9238553047180176
ADXS|0|NASDAQ|2020|7|7|16|58|292331|0.5775|0.55|0.5552|0.5575|24.0|85.0||1.0|0.7664487361907959
AEY|0|NASDAQ|2020|7|7|17|0|134243|2.8963|2.8|2.86|2.85|24.0|85.0||1.0|0.7152763605117798
AFMD|0|NASDAQ|2020|7|7|17|1|569004|4.5068|4.245|4.3|4.35|24.0|85.0||1.0|0.8068208098411559
APLT|0|NASDAQ|2020|7|7|17|1|83685|32.5|30.790001|32.099998|30.790001|24.0|85.0||1.0|0.6923129558563232
AQMS|0|NASDAQ|2020|7|7|16|57|246398|1.3|1.22|1.22|1.28|24.0|85.0||1.0|0.657565712928772
ASPU|0|NASDAQ|2020|7|7|17|3|102507|9.92|9.27|9.41|9.92|24.0|85.0||1.0|0.6440718770027161
AVCO|0|NASDAQ|2020|7|7|17|1|162595|1.8|1.66|1.685|1.76|24.0|85.0||1.0|0.6326810717582703
BCDA|0|NASDAQ|2020|7|7|16|46|40399|2.32|2.25|2.293|2.29|24.0|85.0||1.0|0.862767219543457
BIMI|0|NASDAQ|2020|7|7|17|4|333742|2.04|1.87|1.91|2.04|24.0|85.0||1.0|0.8903588056564331
BOXL|0|NASDAQ|2020|7|7|17|6|2061676|0.95|0.8561|0.893|0.8922|24.0|85.0||1.0|0.6841112971305847
CFRX|0|NASDAQ|2020|7|7|17|5|110755|7.08|6.75|6.75|6.9|24.0|85.0||1.0|0.6781308650970459
CHFS|0|NASDAQ|2020|7|7|17|9|5841183|0.57|0.5112|0.5238|0.5395|24.0|85.0||1.0|0.8591190576553345
CMBM|0|NASDAQ|2020|7|7|16|55|9944|8.03|7.4001|7.63|7.91|24.0|85.0||1.0|0.6998374462127686
