empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ABUS|0|NASDAQ|2020|4|13|20|44|407985|1.1|1.02|1.055|1.09||1.0|0.6142868030738039
ACER|0|NASDAQ|2020|4|13|20|29|32072|2.05|1.926|2.01|1.97||1.0|0.8567793183798303
ACHC|0|NASDAQ|2020|4|13|20|50|769075|23.08|21.086599|21.33|22.91||1.0|0.6644425260707894
ACOR|0|NASDAQ|2020|4|13|20|47|634053|1.12|1.0|1.07|1.07||1.0|0.589303043449596
ACRX|0|NASDAQ|2020|4|13|20|48|417412|1.35|1.26|1.29|1.31||1.0|0.5761991803779762
ADRO|0|NASDAQ|2020|4|13|20|49|290656|3.07|2.775|3.01|2.8||1.0|0.646775887817048
ADVM|0|NASDAQ|2020|4|13|20|50|473946|11.335|10.72|11.25|11.14||1.0|0.6945549345195137
ADXS|0|NASDAQ|2020|4|13|20|50|1037392|0.6859999999999999|0.6001|0.6255|0.68||1.0|0.6084337668323241
AEMD|0|NASDAQ|2020|4|13|20|49|311254|1.45|1.35|1.425|1.44||1.0|0.5754752223882035
AGLE|0|NASDAQ|2020|4|13|20|47|37627|5.88|5.3731|5.78|5.5||1.0|0.6000523821674176
ALNA|0|NASDAQ|2020|4|13|20|52|204337|1.25|1.01|1.02|1.25||1.0|0.6191188136495398
AMAG|0|NASDAQ|2020|4|13|20|50|288882|7.87|7.04|7.29|7.81||1.0|0.6318286293353751
ANIX|0|NASDAQ|2020|4|13|19|56|19435|1.85|1.7601|1.7601|1.85||1.0|0.6980008445444801
APTO|0|NASDAQ|2020|4|13|20|53|952733|7.03|6.13|7.02|6.13||1.0|0.6320158921780332
APTX|0|NASDAQ|2020|4|13|20|53|83101|2.49|2.31|2.435|2.38||1.0|0.5898426653286735
APVO|0|NASDAQ|2020|4|13|20|53|20411|3.9034|3.69|3.785|3.83||1.0|0.6453088527731312
ARAY|0|NASDAQ|2020|4|13|20|50|232204|2.05|1.9|2.015|2.0||1.0|0.6118697796325341
ARCT|0|NASDAQ|2020|4|13|20|51|165451|16.950001|15.04|16.389999|15.75||1.0|0.6843991103054773
ARDS|0|NASDAQ|2020|4|13|19|38|3225|6.25|5.638|5.86|6.25||1.0|0.5828812479087992
ARPO|0|NASDAQ|2020|4|13|20|36|33520|0.564|0.52|0.564|0.531||1.0|0.5976410327953058
ARWR|0|NASDAQ|2020|4|13|20|54|1158593|35.74000200000001|33.68|34.884998|35.650002||1.0|0.5740978547659341
ASRT|0|NASDAQ|2020|4|13|20|51|791415|0.799|0.74|0.7859|0.792||1.0|0.647726757161292
ATEC|0|NASDAQ|2020|4|13|20|53|383424|4.0099|3.61|3.9|3.98||1.0|0.6747588168415178
ATHX|0|NASDAQ|2020|4|13|20|54|7570002|3.49|3.08|3.41|3.25||1.0|0.7209074053707787
ATNX|0|NASDAQ|2020|4|13|20|55|280363|8.6|8.1|8.39|8.56||1.0|0.5855423264319991
ATRA|0|NASDAQ|2020|4|13|20|55|348559|8.87|8.13|8.355|8.63||1.0|0.5717475736295937
ATRS|0|NASDAQ|2020|4|13|20|48|737731|2.75|2.58|2.665|2.75||1.0|0.6556015026675865
AUTL|0|NASDAQ|2020|4|13|20|54|110340|8.87|7.55|7.75|7.98||1.0|0.6111114781816817
AVDL|0|NASDAQ|2020|4|13|20|51|230840|9.658|9.02|9.48|9.6||1.0|0.6627412798690776
AVXL|0|NASDAQ|2020|4|13|20|48|289517|3.08|2.96|2.99|3.04||1.0|0.6501177711134445
AXDX|0|NASDAQ|2020|4|13|20|50|191039|9.21|8.46|8.65|9.21||1.0|0.6550463460376588
AXNX|0|NASDAQ|2020|4|13|20|55|287488|28.52|26.290001|27.25|27.91||1.0|0.6556747549888626
BBI|0|NASDAQ|2020|4|13|20|35|78433|1.2|1.0951|1.17|1.1||1.0|0.5760488513239931
BCDA|0|NASDAQ|2020|4|13|18|3|2234|3.36|3.0137|3.0137|3.2||1.0|0.5980253718472853
BCLI|0|NASDAQ|2020|4|13|20|49|549370|5.56|5.04|5.54|5.1||1.0|0.6129574222861159
BCYC|0|NASDAQ|2020|4|13|20|7|24822|14.405|13.62|14.0|13.84||1.0|0.5963095905980255
BFRA|0|NASDAQ|2020|4|13|15|30|20|5.9|5.9|5.9|5.92||1.0|0.6081338393789645
BLCM|0|NASDAQ|2020|4|13|20|56|76318|5.94|4.931|5.94|5.0||1.0|0.6153659854202069
BNTC|0|NASDAQ|2020|4|13|19|53|650|4.66|4.52|4.52|4.66||1.0|0.5919671098863967
