empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AFIN|0|NASDAQ|2020|4|2|19|50|169734|5.53|5.13|5.2|5.47||1.0|0.8
AINV|0|NASDAQ|2020|4|2|19|51|794894|6.325|5.605|6.05|5.98||1.0|0.91
ALTM|0|NASDAQ|2020|4|2|19|43|96494|0.7709|0.6634|0.7113|0.6634||1.0|0.72
ARKR|0|NASDAQ|2020|4|2|18|56|2338|9.71|9.15|9.15|9.3||1.0|0.74
ARLP|0|NASDAQ|2020|4|2|19|52|569090|3.3611|2.885|3.12|2.99||1.0|0.84
BBBY|0|NASDAQ|2020|4|2|19|56|7921149|4.05|3.56|3.5601|3.72||1.0|0.74
BBCP|0|NASDAQ|2020|4|2|19|43|93313|2.64|2.2|2.4|2.38||1.0|0.78
BGCP|0|NASDAQ|2020|4|2|19|57|2259424|2.36|2.17|2.205|2.28||1.0|0.84
BKCC|0|NASDAQ|2020|4|2|19|53|466224|2.1|1.875|1.89|2.1||1.0|0.87
BPY|0|NASDAQ|2020|4|2|19|56|2682114|7.88|7.355|7.74|7.38||1.0|0.69
BSET|0|NASDAQ|2020|4|2|19|54|95396|5.09|4.5|4.83|4.61||1.0|0.69
BXRX|0|NASDAQ|2020|4|2|19|56|493016|2.44|2.2|2.23|2.27||1.0|0.82
CAMP|0|NASDAQ|2020|4|2|19|57|403300|4.25|4.07|4.09|4.08||1.0|0.79
CATM|0|NASDAQ|2020|4|2|19|59|330544|17.950001|15.89|16.700001|16.01||1.0|0.78
CCLP|0|NASDAQ|2020|4|2|19|53|42032|0.6561|0.55|0.58|0.6043||1.0|0.79
CDOR|0|NASDAQ|2020|4|2|19|53|24280|3.9108|3.4|3.44|3.76||1.0|0.83
