empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACHC|0|NASDAQ|2020|4|3|19|35|977350|17.959999|16.23|16.24|17.58||1.0|0.6
AFIN|0|NASDAQ|2020|4|3|19|36|353330|5.4|4.76|4.7885|5.28||1.0|0.6
AFINP|0|NASDAQ|2020|4|3|19|21|68442|16.165701000000002|15.0|15.1|16.165701000000002||1.0|0.71
AGNC|0|NASDAQ|2020|4|3|19|36|11145150|9.92|8.82|9.1758|9.73||1.0|0.61
AGYS|0|NASDAQ|2020|4|3|19|35|87019|15.76|14.01|14.01|15.76||1.0|0.63
ALDX|0|NASDAQ|2020|4|3|19|35|62185|2.15|2.01|2.01|2.02||1.0|0.71
AMAL|0|NASDAQ|2020|4|3|19|37|25149|9.37|8.53|8.57|8.67||1.0|0.59
AMBC|0|NASDAQ|2020|4|3|19|37|211514|11.41|10.76|10.76|11.2||1.0|0.61
AMOT|0|NASDAQ|2020|4|3|19|37|19562|22.030001|19.917601|19.950001|22.700001||1.0|0.6
AMWD|0|NASDAQ|2020|4|3|19|35|57386|41.290001|37.0|37.02|40.939999||1.0|0.67
ANIX|0|NASDAQ|2020|4|3|19|31|33688|1.65|1.48|1.5401|1.48||1.0|0.65
APOG|0|NASDAQ|2020|4|3|19|38|278024|18.52|16.570101|16.84|18.08||1.0|0.64
ARCC|0|NASDAQ|2020|4|3|19|39|3012984|9.73|8.955|9.0101|9.7||1.0|0.65
ASRV|0|NASDAQ|2020|4|3|19|5|19407|2.69|2.56|2.65|2.67||1.0|0.67
ATEC|0|NASDAQ|2020|4|3|19|38|262774|3.28|3.08|3.165|3.2||1.0|0.6
AXAS|0|NASDAQ|2020|4|3|19|41|4452572|0.153|0.129|0.1321|0.141||1.0|0.68
AXSM|0|NASDAQ|2020|4|3|19|40|303944|56.599998|54.540001|55.040001|55.549999||1.0|0.62
BANX|0|NASDAQ|2020|4|3|19|10|20704|14.5|12.46|13.27|14.5||1.0|0.64
BBGI|0|NASDAQ|2020|4|3|19|39|40514|1.72|1.52|1.545|1.72||1.0|0.66
BBQ|0|NASDAQ|2020|4|3|18|50|8436|1.8863|1.62|1.7|1.73||1.0|0.6
BBSI|0|NASDAQ|2020|4|3|19|41|17467|35.709999|32.82|32.98|35.709999||1.0|0.67
BGCP|0|NASDAQ|2020|4|3|19|42|2445008|2.22|2.07|2.15|2.21||1.0|0.65
BOCH|0|NASDAQ|2020|4|3|19|25|63545|7.27|6.92|6.92|7.2||1.0|0.66
BRP|0|NASDAQ|2020|4|3|19|43|209133|10.72|8.5|8.74|9.33||1.0|0.79
BRY|0|NASDAQ|2020|4|3|19|43|382986|2.42|2.03|2.085|2.33||1.0|0.61
BSET|0|NASDAQ|2020|4|3|19|39|50817|4.83|4.26|4.3004|4.83||1.0|0.75
BWFG|0|NASDAQ|2020|4|3|19|29|7736|13.24|12.75|12.88|13.1468||1.0|0.6
BXRX|0|NASDAQ|2020|4|3|19|40|506908|2.4|2.22|2.29|2.22||1.0|0.71
CAMP|0|NASDAQ|2020|4|3|19|43|311457|4.165|3.945|3.96|4.1||1.0|0.62
CBRL|0|NASDAQ|2020|4|3|19|45|296703|72.290001|68.099998|68.099998|70.41999799999998||1.0|0.7
CCD|0|NASDAQ|2020|4|3|19|44|140883|14.698|13.68|13.79|14.51||1.0|0.61
CELH|0|NASDAQ|2020|4|3|19|46|84703|3.95|3.77|3.85|3.87||1.0|0.66
