empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ABUS|0|NASDAQ|2020|4|13|20|44|407985|1.1|1.02|1.055|1.09||1.0|0.7590011952473452
ACBI|0|NASDAQ|2020|4|13|20|42|21361|12.37|11.35|11.35|12.37||1.0|0.7426082738216454
ACER|0|NASDAQ|2020|4|13|20|29|32072|2.05|1.926|2.01|1.97||1.0|0.86887583738592
ACGL|0|NASDAQ|2020|4|13|20|50|420253|30.68|29.049999|29.200001|30.74||1.0|0.6910929702023406
ACHC|0|NASDAQ|2020|4|13|20|50|769075|23.08|21.086599|21.33|22.91||1.0|0.7260223793932278
ACIW|0|NASDAQ|2020|4|13|20|50|382635|27.48|25.57|25.73|27.120001||1.0|0.6778601286302972
ACOR|0|NASDAQ|2020|4|13|20|47|634053|1.12|1.0|1.07|1.07||1.0|0.7293612063553253
ACRX|0|NASDAQ|2020|4|13|20|48|417412|1.35|1.26|1.29|1.31||1.0|0.6839436322509083
ADMA|0|NASDAQ|2020|4|13|20|50|1213994|2.855|2.68|2.78|2.75||1.0|0.7237537190423338
ADMS|0|NASDAQ|2020|4|13|20|47|236575|3.33|2.86|3.05|3.33||1.0|0.7364587201930785
ADVM|0|NASDAQ|2020|4|13|20|50|473946|11.335|10.72|11.25|11.14||1.0|0.688486587630803
ADXS|0|NASDAQ|2020|4|13|20|50|1037392|0.6859999999999999|0.6001|0.6255|0.68||1.0|0.6889339239594152
AEHR|0|NASDAQ|2020|4|13|20|28|24190|1.49|1.465|1.48|1.49||1.0|0.6828826005583157
AEMD|0|NASDAQ|2020|4|13|20|49|311254|1.45|1.35|1.425|1.44||1.0|0.6914958996153253
AERI|0|NASDAQ|2020|4|13|20|51|389365|15.25|14.3|14.84|15.25||1.0|0.7247072000608483
AEY|0|NASDAQ|2020|4|13|20|15|15838|2.5213|2.3328|2.385|2.52||1.0|0.7011911266832636
