empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACRS|0|NASDAQ|2020|4|2|19|45|94576|1.11|1.0|1.1|1.05||1.0|0.59
ADES|0|NASDAQ|2020|4|2|19|37|70898|6.18|5.66|5.95|5.81||1.0|0.66
ADVM|0|NASDAQ|2020|4|2|19|50|508949|8.87|8.355|8.52|8.67||1.0|0.63
AFH|0|NASDAQ|2020|4|2|19|47|54547|0.3399|0.32|0.3301|0.3309||1.0|0.58
AFIN|0|NASDAQ|2020|4|2|19|50|169734|5.53|5.13|5.2|5.47||1.0|0.68
AGEN|0|NASDAQ|2020|4|2|19|50|465754|2.41|2.28|2.3|2.28||1.0|0.57
AGLE|0|NASDAQ|2020|4|2|19|36|16474|4.74|4.3|4.37|4.33||1.0|0.6
AGNC|0|NASDAQ|2020|4|2|19|51|6960338|10.13|9.515|9.785|9.6||1.0|0.64
AIMC|0|NASDAQ|2020|4|2|19|51|252648|16.35|15.29|16.33|15.44||1.0|0.6
AINV|0|NASDAQ|2020|4|2|19|51|794894|6.325|5.605|6.05|5.98||1.0|0.89
AKTS|0|NASDAQ|2020|4|2|19|45|283162|4.85|4.4405|4.69|4.66||1.0|0.67
ALJJ|0|NASDAQ|2020|4|2|19|46|14545|0.5979|0.4970000000000001|0.594|0.4945||1.0|0.61
AMOT|0|NASDAQ|2020|4|2|19|51|12890|22.700001|21.07|21.07|21.67||1.0|0.67
ANGO|0|NASDAQ|2020|4|2|19|52|111219|10.175|9.65|9.825|9.65||1.0|0.59
ANIX|0|NASDAQ|2020|4|2|19|44|43945|1.74|1.52|1.52|1.74||1.0|0.62
AOSL|0|NASDAQ|2020|4|2|19|29|25652|6.49|6.32|6.36|6.41||1.0|0.66
APEN|0|NASDAQ|2020|4|2|17|50|7218|2.27|1.75|1.8|2.27||1.0|0.58
ARCC|0|NASDAQ|2020|4|2|19|54|2974831|10.105|9.57|9.59|10.03||1.0|0.77
ARLP|0|NASDAQ|2020|4|2|19|52|569090|3.3611|2.885|3.12|2.99||1.0|0.73
ATAX|0|NASDAQ|2020|4|2|19|54|101869|4.9253|4.75|4.79|4.87||1.0|0.67
ATEC|0|NASDAQ|2020|4|2|19|52|292704|3.34|3.1|3.15|3.1||1.0|0.59
ATRA|0|NASDAQ|2020|4|2|19|54|400933|8.27|7.79|7.79|7.89||1.0|0.64
ATRO|0|NASDAQ|2020|4|2|19|52|286349|8.26|7.25|7.98|7.34||1.0|0.73
ATRS|0|NASDAQ|2020|4|2|19|51|356799|2.15|2.05|2.07|2.06||1.0|0.79
AVRO|0|NASDAQ|2020|4|2|19|55|141218|13.66|12.03|13.15|12.14||1.0|0.59
AWRE|0|NASDAQ|2020|4|2|19|40|7192|2.95|2.78|2.91|2.79||1.0|0.63
AXSM|0|NASDAQ|2020|4|2|19|52|546679|56.562|53.77|54.945|54.990002||1.0|0.63
BBGI|0|NASDAQ|2020|4|2|19|51|26308|1.84|1.6201|1.73|1.84||1.0|0.74
BBSI|0|NASDAQ|2020|4|2|19|54|16264|37.52|34.279999|35.189999|35.380001||1.0|0.62
BDSI|0|NASDAQ|2020|4|2|19|56|555498|3.79|3.605|3.7|3.7||1.0|0.76
BHF|0|NASDAQ|2020|4|2|19|56|1116673|22.645|20.170099|20.610001|20.92||1.0|0.68
BKCC|0|NASDAQ|2020|4|2|19|53|466224|2.1|1.875|1.89|2.1||1.0|0.79
BKSC|0|NASDAQ|2020|4|2|19|54|16010|14.87|13.89|14.4|14.1679||1.0|0.63
BLBD|0|NASDAQ|2020|4|2|19|52|37944|9.935|9.2401|9.29|9.77||1.0|0.77
BLDR|0|NASDAQ|2020|4|2|19|57|694989|11.64|10.91|11.29|11.3||1.0|0.7
BOCH|0|NASDAQ|2020|4|2|19|57|28893|7.48|6.96|7.2|6.96||1.0|0.6
BSET|0|NASDAQ|2020|4|2|19|54|95396|5.09|4.5|4.83|4.61||1.0|0.64
BSRR|0|NASDAQ|2020|4|2|19|58|13969|16.485001|15.655|15.81|15.73||1.0|0.59
BUSE|0|NASDAQ|2020|4|2|19|58|103437|16.6|15.705|15.71|15.78||1.0|0.64
BWFG|0|NASDAQ|2020|4|2|19|54|16167|14.365|12.66|13.0848|13.17||1.0|0.75
BXRX|0|NASDAQ|2020|4|2|19|56|493016|2.44|2.2|2.23|2.27||1.0|0.76
BYND|0|NASDAQ|2020|4|2|19|59|2827029|63.969501|59.259998|59.4576|63.860001||1.0|0.64
CAKE|0|NASDAQ|2020|4|2|19|59|2288408|16.0562|14.63|14.93|15.54||1.0|0.62
CALA|0|NASDAQ|2020|4|2|19|56|123301|4.46|4.06|4.24|4.15||1.0|0.58
CAMP|0|NASDAQ|2020|4|2|19|57|403300|4.25|4.07|4.09|4.08||1.0|0.63
CASH|0|NASDAQ|2020|4|2|19|58|133966|18.32|17.014999|17.549999|17.469998999999998||1.0|0.63
CBRL|0|NASDAQ|2020|4|2|20|0|537219|73.230003|69.440002|70.218498|71.889999||1.0|0.66
CDTX|0|NASDAQ|2020|4|2|19|58|104130|2.47|2.28|2.37|2.47||1.0|0.58
CDXC|0|NASDAQ|2020|4|2|19|56|83122|3.1|2.9501|3.075|2.96||1.0|0.63
CDXS|0|NASDAQ|2020|4|2|20|0|105003|10.82|10.23|10.52|10.47||1.0|0.68
CECE|0|NASDAQ|2020|4|2|19|56|31741|4.595|4.485|4.525|4.5||1.0|0.61
CELH|0|NASDAQ|2020|4|2|20|0|148874|4.08|3.82|3.835|3.87||1.0|0.71
CERC|0|NASDAQ|2020|4|2|20|0|63191|2.2868|2.11|2.13|2.27||1.0|0.57
