empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|DIAS_HASTA_FIN_MES|DIAS_HASTA_FIN_TRIMESTRE|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACBI|0|NASDAQ|2020|7|14|18|20|20061|10.98|10.63|10.69|10.81|17.0|78.0||1.0|0.8773685693740845
ACOR|0|NASDAQ|2020|7|14|18|26|1342949|0.7138|0.6516|0.6653|0.7047|17.0|78.0||1.0|0.9217387437820436
ACRX|0|NASDAQ|2020|7|14|18|17|282393|1.07|1.01|1.035|1.02|17.0|78.0||1.0|0.9411444664001464
ACST|0|NASDAQ|2020|7|14|18|25|1040804|0.7|0.61|0.6409999999999999|0.66|17.0|78.0||1.0|0.9362371563911438
ADES|0|NASDAQ|2020|7|14|18|19|62568|4.69|4.56|4.605|4.61|17.0|78.0||1.0|0.950241208076477
ADVM|0|NASDAQ|2020|7|14|18|27|530983|18.57|17.610001|18.07|17.91|17.0|78.0||1.0|0.85247403383255
ADXS|0|NASDAQ|2020|7|14|18|19|293649|0.5543|0.5223|0.54|0.5543|17.0|78.0||1.0|0.960056483745575
AERI|0|NASDAQ|2020|7|14|18|24|311095|13.81|12.6|12.9|13.26|17.0|78.0||1.0|0.8189913034439087
AEZS|0|NASDAQ|2020|7|14|18|26|1907680|0.4185|0.39|0.3913|0.409|17.0|78.0||1.0|0.9498107433319092
AGFS|0|NASDAQ|2020|7|14|18|26|28852|2.28|2.15|2.265|2.2|17.0|78.0||1.0|0.9092572331428528
AGLE|0|NASDAQ|2020|7|14|18|26|72046|8.48|7.99|8.07|8.35|17.0|78.0||1.0|0.8624987602233887
AGMH|0|NASDAQ|2020|7|14|18|1|1650|16.389999|15.88|16.155001000000002|15.88|17.0|78.0||1.0|0.8574247956275941
AGRX|0|NASDAQ|2020|7|14|18|21|638181|2.45|2.32|2.43|2.39|17.0|78.0||1.0|0.7973139882087708
AKCA|0|NASDAQ|2020|7|14|18|27|241267|12.81|12.15|12.44|12.65|17.0|78.0||1.0|0.8271281719207764
ALEC|0|NASDAQ|2020|7|14|18|27|228956|22.969999|22.01|22.549999|22.559999|17.0|78.0||1.0|0.9140049815177916
ALNA|0|NASDAQ|2020|7|14|18|29|275269|1.36|1.27|1.3|1.36|17.0|78.0||1.0|0.9195171594619752
ALYA|0|NASDAQ|2020|7|14|16|49|2516|1.5|1.47|1.5|1.5|17.0|78.0||1.0|0.7958098649978638
ANIP|0|NASDAQ|2020|7|14|18|28|30691|28.4|27.549999|28.059999|27.940001|17.0|78.0||1.0|0.9181316494941713
APDN|0|NASDAQ|2020|7|14|18|25|177199|7.89|7.5127|7.66|7.78|17.0|78.0||1.0|0.8417008519172668
APEN|0|NASDAQ|2020|7|14|18|14|7182|1.4|1.3527|1.37|1.4|17.0|78.0||1.0|0.9143960475921632
