empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACRX|0|NASDAQ|2020|4|29|19|59|720971|1.57|1.49|1.55|1.53||1.0|0.8168255686759949
AIMC|0|NASDAQ|2020|4|29|20|1|330636|26.780001|23.92|26.555|24.48||1.0|0.7770248651504517
AKER|0|NASDAQ|2020|4|29|20|1|278169|3.8|3.5275|3.63|3.69||1.0|0.831089437007904
ALNA|0|NASDAQ|2020|4|29|19|58|244281|1.79|1.65|1.68|1.79||1.0|0.7472644448280334
ARDX|0|NASDAQ|2020|4|29|20|3|248875|7.8|7.5|7.65|7.61||1.0|0.9557197093963624
ARPO|0|NASDAQ|2020|4|29|20|1|190631|0.7762|0.691|0.7381|0.76||1.0|0.9241185188293456
AXGT|0|NASDAQ|2020|4|29|20|4|91906|3.75|3.45|3.68|3.66||1.0|0.9768715500831604
AXLA|0|NASDAQ|2020|4|29|19|30|13695|4.9|4.645|4.865|4.9||1.0|0.7920498847961426
BHAT|0|NASDAQ|2020|4|29|20|7|90588|1.18|1.03|1.12|1.06||1.0|0.8177064657211304
BIB|0|NASDAQ|2020|4|29|20|6|193289|63.759998|61.200001|62.490002|63.759998||1.0|0.7817698121070862
CASA|0|NASDAQ|2020|4|29|20|9|303030|5.21|4.97|5.05|5.04||1.0|0.8362376093864441
CATB|0|NASDAQ|2020|4|29|20|4|110106|6.02|5.74|5.77|5.94||1.0|0.8850796818733215
CCCL|0|NASDAQ|2020|4|29|20|6|102966|0.7555|0.687|0.7170000000000001|0.68691||1.0|0.9254323840141296
CDNA|0|NASDAQ|2020|4|29|20|9|279351|26.6|25.25|26.379999|26.35||1.0|0.8653435111045837
CDXC|0|NASDAQ|2020|4|29|20|10|666699|5.22|4.59|4.945|5.2||1.0|0.9562528729438782
