empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|DIAS_HASTA_FIN_MES|DIAS_HASTA_FIN_TRIMESTRE|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACRX|0|NASDAQ|2020|7|9|21|59|705426|1.0946|1.03|1.05|1.09|22.0|83.0||1.0|0.8269598484039307
ALEC|0|NASDAQ|2020|7|9|22|0|479033|25.195|23.299999|24.049999|24.370001|22.0|83.0||1.0|0.6536763906478882
ALTM|0|NASDAQ|2020|7|9|22|0|25947|12.6926|11.65|11.87|12.5|22.0|83.0||1.0|0.9321244359016418
AMTB|0|NASDAQ|2020|7|9|22|0|28407|12.9|12.1|12.28|12.81|22.0|83.0||1.0|0.7279989719390869
ANIP|0|NASDAQ|2020|7|9|22|0|156269|29.049999|26.379999|26.379999|29.049999|22.0|83.0||1.0|0.8264465928077698
APLT|0|NASDAQ|2020|7|9|22|0|494139|32.3344|30.245701|31.219999|31.700001|22.0|83.0||1.0|0.7088667750358582
APYX|0|NASDAQ|2020|7|9|22|0|102506|4.88|4.59|4.61|4.82|22.0|83.0||1.0|0.6950787901878357
ATRO|0|NASDAQ|2020|7|9|22|0|294982|10.22|8.82|8.85|9.58|22.0|83.0||1.0|0.8342263102531433
AVEO|0|NASDAQ|2020|7|9|22|0|1019600|4.72|4.25|4.34|4.72|22.0|83.0||1.0|0.6564244627952576
AXAS|0|NASDAQ|2020|7|9|22|0|4780142|0.211|0.1911|0.1981|0.21|22.0|83.0||1.0|0.8673137426376343
BBGI|0|NASDAQ|2020|7|9|22|0|284016|2.03|1.8|1.82|2.01|22.0|83.0||1.0|0.701218843460083
BIMI|0|NASDAQ|2020|7|9|22|0|571187|2.08|1.9729|2.05|1.98|22.0|83.0||1.0|0.6615008115768433
BJRI|0|NASDAQ|2020|7|9|22|0|791926|18.52|16.74|17.01|18.360001|22.0|83.0||1.0|0.7851160168647766
BLMN|0|NASDAQ|2020|7|9|22|0|4248743|10.16|9.385|9.69|10.1|22.0|83.0||1.0|0.6825127601623535
BOOM|0|NASDAQ|2020|7|9|22|0|88549|26.26|24.41|24.450001|26.26|22.0|83.0||1.0|0.8340535759925842
BSET|0|NASDAQ|2020|7|9|22|0|128304|8.49|7.45|7.45|8.49|22.0|83.0||1.0|0.8061860203742981
BSGM|0|NASDAQ|2020|7|9|22|0|646815|7.15|6.71|7.11|7.12|22.0|83.0||1.0|0.7358083128929138
CAAS|0|NASDAQ|2020|7|9|22|0|113945|3.09|2.8|2.815|3.08|22.0|83.0||1.0|0.7961084246635437
CELC|0|NASDAQ|2020|7|9|22|0|11833|6.62|6.05|6.3|6.23|22.0|83.0||1.0|0.7888402342796326
CHEF|0|NASDAQ|2020|7|9|22|0|929207|13.05|11.87|12.03|13.0|22.0|83.0||1.0|0.8154568672180176
CHUY|0|NASDAQ|2020|7|9|22|0|136413|13.68|12.81|12.83|13.68|22.0|83.0||1.0|0.8834938406944275
CMBM|0|NASDAQ|2020|7|9|22|0|83819|9.91|8.95|9.49|9.14|22.0|83.0||1.0|0.7073096632957458
CMLS|0|NASDAQ|2020|7|9|22|0|227688|3.9899|3.61|3.66|3.81|22.0|83.0||1.0|0.7301405668258667
CNST|0|NASDAQ|2020|7|9|22|0|437328|30.82|29.040001|29.129999|30.73|22.0|83.0||1.0|0.859455406665802
COMM|0|NASDAQ|2020|7|9|22|0|2128942|7.885|7.56|7.76|7.85|22.0|83.0||1.0|0.7229685187339783
CPTA|0|NASDAQ|2020|7|9|22|0|101703|2.33|2.23|2.27|2.31|22.0|83.0||1.0|0.6310814023017883
