empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACGLO|0|NASDAQ|2020|4|2|19|15|23884|21.5604|20.530001|20.809999|21.459999||1.0|0.59
ALLT|0|NASDAQ|2020|4|2|19|51|37660|9.12|8.73|8.87|8.73||1.0|0.61
AOBC|0|NASDAQ|2020|4|2|19|53|955432|8.81|7.81|8.005|8.59||1.0|0.67
ARDX|0|NASDAQ|2020|4|2|19|53|372909|5.7|5.26|5.61|5.3||1.0|0.63
ASPU|0|NASDAQ|2020|4|2|19|54|36083|7.2|6.78|6.9|6.78||1.0|0.68
AVDL|0|NASDAQ|2020|4|2|19|53|211317|7.8085|6.91|7.2|6.92||1.0|0.6
AVEO|0|NASDAQ|2020|4|2|19|53|116200|3.91|3.6|3.6|3.85||1.0|0.61
AVGR|0|NASDAQ|2020|4|2|19|55|200322|0.456|0.4305|0.4547|0.4327||1.0|0.58
AXTI|0|NASDAQ|2020|4|2|19|55|100442|2.91|2.77|2.8|2.77||1.0|0.67
BCOV|0|NASDAQ|2020|4|2|19|54|67585|6.95|6.48|6.85|6.48||1.0|0.61
BDSI|0|NASDAQ|2020|4|2|19|56|555498|3.79|3.605|3.7|3.7||1.0|0.75
BOMN|0|NASDAQ|2020|4|2|19|57|49279|16.959999|15.66|16.030001000000002|16.6||1.0|0.61
BRKS|0|NASDAQ|2020|4|2|19|58|188773|30.299999|28.73|29.0|28.879999||1.0|0.67
CAMT|0|NASDAQ|2020|4|2|19|57|64773|8.6|8.104|8.17|8.35||1.0|0.61
CASA|0|NASDAQ|2020|4|2|19|59|219694|3.37|3.07|3.07|3.09||1.0|0.59
CDMO|0|NASDAQ|2020|4|2|20|0|181022|4.87|4.58|4.73|4.58||1.0|0.63
CDXC|0|NASDAQ|2020|4|2|19|56|83122|3.1|2.9501|3.075|2.96||1.0|0.76
CDXS|0|NASDAQ|2020|4|2|20|0|105003|10.82|10.23|10.52|10.47||1.0|0.69
CERS|0|NASDAQ|2020|4|2|20|0|1332132|4.67|4.43|4.51|4.55||1.0|0.66
