empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACHC|0|NASDAQ|2020|4|3|19|35|977350|17.959999|16.23|16.24|17.58||1.0|0.68
ADMS|0|NASDAQ|2020|4|3|19|34|201733|2.69|2.5|2.63|2.63||1.0|0.58
AGLE|0|NASDAQ|2020|4|3|19|36|22700|4.29|4.0|4.1|4.24||1.0|0.62
ALNA|0|NASDAQ|2020|4|3|19|36|134502|1.0|0.93|0.9548|0.93||1.0|0.8
AMBC|0|NASDAQ|2020|4|3|19|37|211514|11.41|10.76|10.76|11.2||1.0|0.59
AMWD|0|NASDAQ|2020|4|3|19|35|57386|41.290001|37.0|37.02|40.939999||1.0|0.67
ANIX|0|NASDAQ|2020|4|3|19|31|33688|1.65|1.48|1.5401|1.48||1.0|0.7
ARAY|0|NASDAQ|2020|4|3|19|37|216246|1.71|1.58|1.65|1.71||1.0|0.61
ASLN|0|NASDAQ|2020|4|3|19|36|22030|1.01|0.95|0.9993|0.97||1.0|0.62
ASYS|0|NASDAQ|2020|4|3|19|38|33344|4.74|4.29|4.6|4.29||1.0|0.71
ATEC|0|NASDAQ|2020|4|3|19|38|262774|3.28|3.08|3.165|3.2||1.0|0.82
ATRA|0|NASDAQ|2020|4|3|19|38|155182|8.275|7.64|7.7|8.18||1.0|0.59
ATRO|0|NASDAQ|2020|4|3|19|40|249652|8.0957|7.35|7.41|7.77||1.0|0.67
AVRO|0|NASDAQ|2020|4|3|19|38|154121|14.66|13.22|13.8|13.22||1.0|0.59
AWRE|0|NASDAQ|2020|4|3|18|43|7495|2.825|2.79|2.79|2.8110000000000004||1.0|0.57
AXNX|0|NASDAQ|2020|4|3|19|40|212800|24.4|22.280001|22.98|23.0||1.0|0.58
BBQ|0|NASDAQ|2020|4|3|18|50|8436|1.8863|1.62|1.7|1.73||1.0|0.58
BCDA|0|NASDAQ|2020|4|3|18|53|937|3.39|3.01|3.39|2.89||1.0|0.59
BCEL|0|NASDAQ|2020|4|3|19|39|165016|13.83|12.74|13.0|13.36||1.0|0.58
BCRX|0|NASDAQ|2020|4|3|19|41|1463765|1.9593|1.89|1.91|1.94||1.0|0.57
BLBD|0|NASDAQ|2020|4|3|19|34|33055|9.72|8.4501|8.4501|9.36||1.0|0.68
BLCM|0|NASDAQ|2020|4|3|19|40|111235|4.47|3.874|3.96|4.31||1.0|0.65
BLMN|0|NASDAQ|2020|4|3|19|42|1538277|6.225|5.35|5.43|6.12||1.0|0.63
BRP|0|NASDAQ|2020|4|3|19|43|209133|10.72|8.5|8.74|9.33||1.0|0.58
BXRX|0|NASDAQ|2020|4|3|19|40|506908|2.4|2.22|2.29|2.22||1.0|0.86
CABA|0|NASDAQ|2020|4|3|19|34|7326|7.0899|6.4914|7.0899|6.65||1.0|0.61
CAMP|0|NASDAQ|2020|4|3|19|43|311457|4.165|3.945|3.96|4.1||1.0|0.6
CATM|0|NASDAQ|2020|4|3|19|45|321273|17.09|15.81|16.1|16.41||1.0|0.83
CCCL|0|NASDAQ|2020|4|3|19|32|35163|0.42|0.3802|0.3945|0.3858||1.0|0.67
