empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAOI|0|NASDAQ|2020|4|30|19|56|561008|11.44|10.48|10.72|11.005||1.0|0.8048630356788635
ACRX|0|NASDAQ|2020|4|30|19|59|3261990|1.82|1.54|1.56|1.73||1.0|0.9258026480674744
ADTN|0|NASDAQ|2020|4|30|20|1|126595|10.52|10.1|10.32|10.52||1.0|0.8340529799461365
AKTX|0|NASDAQ|2020|4|30|19|21|62132|1.98|1.77|1.91|1.98||1.0|0.9094198942184448
ANY|0|NASDAQ|2020|4|30|19|57|46857|0.95|0.89|0.9202|0.9||1.0|0.8479346036911011
AOSL|0|NASDAQ|2020|4|30|20|3|113971|12.055|11.46|11.8|12.02||1.0|0.9224293231964112
ATOM|0|NASDAQ|2020|4|30|20|5|80961|5.75|5.25|5.341|5.75||1.0|0.9611686468124391
AVCO|0|NASDAQ|2020|4|30|20|5|158017|1.87|1.73|1.82|1.85||1.0|0.9680160284042358
AXGT|0|NASDAQ|2020|4|30|19|18|147529|3.7794|3.5002|3.59|3.74||1.0|0.9445852041244508
AXLA|0|NASDAQ|2020|4|30|19|26|17501|4.85|4.3919|4.655|4.76||1.0|0.8156448006629944
BKEP|0|NASDAQ|2020|4|30|19|56|229927|1.53|1.45|1.485|1.49||1.0|0.8481187224388123
CATB|0|NASDAQ|2020|4|30|19|53|41602|5.78|5.55|5.6|5.78||1.0|0.8415717482566833
CBIO|0|NASDAQ|2020|4|30|20|7|86456|6.4|5.98|6.115|6.08||1.0|0.9084824323654176
CCCL|0|NASDAQ|2020|4|30|20|9|157709|0.76|0.7059|0.7301|0.745||1.0|0.883428156375885
CDMO|0|NASDAQ|2020|4|30|20|10|232937|6.32|5.88|6.19|6.22||1.0|0.8426029682159424
CDXC|0|NASDAQ|2020|4|30|20|11|336154|5.17|4.8|5.085|4.87||1.0|0.8761448860168457
