empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ABEO|0|NASDAQ|2020|5|20|19|59|501650|3.3|3.1|3.2|3.13||1.0|0.7871599197387695
ADVM|0|NASDAQ|2020|5|20|19|59|492122|20.040001|18.719999|19.73|19.370001||1.0|0.7210682034492493
AMRS|0|NASDAQ|2020|5|20|20|3|1141854|3.71|3.49|3.52|3.54||1.0|0.8921724557876587
ANAB|0|NASDAQ|2020|5|20|20|3|170961|19.634001|18.85|19.35|18.9||1.0|0.9252501130104064
APVO|0|NASDAQ|2020|5|20|19|56|57416|5.97|5.3|5.6473|5.32||1.0|0.7541599869728088
AQST|0|NASDAQ|2020|5|20|20|4|1573961|6.6|5.93|6.2|6.46||1.0|0.7809705138206482
ARAV|0|NASDAQ|2020|5|20|19|57|53838|13.0|12.4|12.935|12.4||1.0|0.6883234977722168
ASMB|0|NASDAQ|2020|5|20|20|5|84511|21.540899|20.540001|20.860001|20.620001||1.0|0.7267633676528931
ATHX|0|NASDAQ|2020|5|20|20|5|3649754|3.22|3.06|3.18|3.1||1.0|0.9483388662338256
ATOM|0|NASDAQ|2020|5|20|20|5|261518|7.67|7.22|7.46|7.3||1.0|0.7317996621131897
BGFV|0|NASDAQ|2020|5|20|20|3|642614|1.47|1.32|1.35|1.45||1.0|0.933136522769928
BILI|0|NASDAQ|2020|5|20|20|7|8478274|36.470001|32.155998|32.689999|35.900002||1.0|0.953629434108734
BLCM|0|NASDAQ|2020|5|20|20|6|81011|6.8|6.01|6.65|6.01||1.0|0.8436911106109619
BLDR|0|NASDAQ|2020|5|20|20|8|611549|18.870001|18.09|18.549999|18.09||1.0|0.7762442827224731
BLMN|0|NASDAQ|2020|5|20|20|8|2632184|11.55|10.91|11.09|11.22||1.0|0.7066220045089722
CDNA|0|NASDAQ|2020|5|20|20|9|273638|31.209999|29.635|30.23|30.889999||1.0|0.6877555251121521
