empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAL|0|NASDAQ|2020|4|13|20|49|59745808|12.95|11.25|11.545|12.9||1.0|0.7657337472128887
ABIO|0|NASDAQ|2020|4|13|20|49|20438|3.46|3.0317|3.4093|3.23||1.0|0.7217118122685641
ACBI|0|NASDAQ|2020|4|13|20|42|21361|12.37|11.35|11.35|12.37||1.0|0.6949259675556144
ACER|0|NASDAQ|2020|4|13|20|29|32072|2.05|1.926|2.01|1.97||1.0|0.7670250642828257
ACOR|0|NASDAQ|2020|4|13|20|47|634053|1.12|1.0|1.07|1.07||1.0|0.8094391740389785
ACRS|0|NASDAQ|2020|4|13|20|48|91600|1.29|1.13|1.2864|1.14||1.0|0.6982692722559967
ADES|0|NASDAQ|2020|4|13|20|39|175078|7.2649|6.47|6.52|7.16||1.0|0.6840916910985169
ADMA|0|NASDAQ|2020|4|13|20|50|1213994|2.855|2.68|2.78|2.75||1.0|0.6709054580928339
ADVM|0|NASDAQ|2020|4|13|20|50|473946|11.335|10.72|11.25|11.14||1.0|0.7042121479138015
AEY|0|NASDAQ|2020|4|13|20|15|15838|2.5213|2.3328|2.385|2.52||1.0|0.6718488494084178
AFIN|0|NASDAQ|2020|4|13|20|48|232911|6.92|6.4001|6.68|6.81||1.0|0.6790994511230173
AGEN|0|NASDAQ|2020|4|13|20|51|1303118|2.69|2.48|2.645|2.5||1.0|0.8054720796975244
AGFS|0|NASDAQ|2020|4|13|20|48|102899|1.86|1.45|1.55|1.86||1.0|0.7067014376708627
AGNC|0|NASDAQ|2020|4|13|20|51|7794582|12.53|11.86|12.26|12.24||1.0|0.6465305361386665
ALGT|0|NASDAQ|2020|4|13|20|48|144722|84.110001|75.099998|75.800003|84.099998||1.0|0.6667653404947529
ALJJ|0|NASDAQ|2020|4|13|20|48|21652|0.5279|0.48|0.496|0.505||1.0|0.8083924258648711
ALLO|0|NASDAQ|2020|4|13|20|50|510411|23.43|22.200001|23.370001|22.950001||1.0|0.669437315844705
ALNA|0|NASDAQ|2020|4|13|20|52|204337|1.25|1.01|1.02|1.25||1.0|0.7867017937562372
ALOT|0|NASDAQ|2020|4|13|20|41|15285|6.2949|5.91|6.1|6.28||1.0|0.7782731696453606
ALSK|0|NASDAQ|2020|4|13|20|52|67518|1.97|1.91|1.9426|1.97||1.0|0.6848492179898453
ALTM|0|NASDAQ|2020|4|13|20|46|113275|0.89|0.7501|0.7605|0.831||1.0|0.8689743765133133
ALTY|0|NASDAQ|2020|4|13|18|44|8272|9.75|9.4263|9.7073|9.71||1.0|0.6896729087839764
AMAG|0|NASDAQ|2020|4|13|20|50|288882|7.87|7.04|7.29|7.81||1.0|0.6499813134200592
AMAL|0|NASDAQ|2020|4|13|20|46|55348|9.805|9.12|9.69|9.74||1.0|0.6768854222639731
AMBC|0|NASDAQ|2020|4|13|20|51|213914|15.55|14.67|14.82|15.43||1.0|0.6956126345226735
AMRH|0|NASDAQ|2020|4|13|20|44|131110|1.12|0.87|0.9701|1.12||1.0|0.7997409631744072
AMSC|0|NASDAQ|2020|4|13|20|48|78723|6.02|5.73|5.81|5.98||1.0|0.7043900151434725
ANIX|0|NASDAQ|2020|4|13|19|56|19435|1.85|1.7601|1.7601|1.85||1.0|0.9071043771702036
AOSL|0|NASDAQ|2020|4|13|20|51|78888|8.03|7.515|8.01|7.71||1.0|0.7675323201762942
APEN|0|NASDAQ|2020|4|13|20|26|4529|2.4|2.205|2.37|2.39||1.0|0.6560774953731425
APEX|0|NASDAQ|2020|4|13|20|14|39162|0.5174|0.4418|0.4418|0.5124||1.0|0.6833025310940675
APPS|0|NASDAQ|2020|4|13|20|53|935765|5.01|4.59|4.83|5.01||1.0|0.7224775318826263
APVO|0|NASDAQ|2020|4|13|20|53|20411|3.9034|3.69|3.785|3.83||1.0|0.7234002981638297
APYX|0|NASDAQ|2020|4|13|20|53|32559|3.94|3.65|3.68|3.94||1.0|0.714860709406514
AQMS|0|NASDAQ|2020|4|13|20|49|131219|0.49|0.4703|0.49|0.4858||1.0|0.7670006995532981
ARCT|0|NASDAQ|2020|4|13|20|51|165451|16.950001|15.04|16.389999|15.75||1.0|0.6690578467515842
ARDS|0|NASDAQ|2020|4|13|19|38|3225|6.25|5.638|5.86|6.25||1.0|0.7010034541338162
ARLP|0|NASDAQ|2020|4|13|20|53|816136|3.71|3.14|3.66|3.33||1.0|0.6865025975004346
ARPO|0|NASDAQ|2020|4|13|20|36|33520|0.564|0.52|0.564|0.531||1.0|0.6863144500841658
ARTL|0|NASDAQ|2020|4|13|20|47|18202|1.0857|0.9528|1.025|1.04||1.0|0.6963830581427686
ASRT|0|NASDAQ|2020|4|13|20|51|791415|0.799|0.74|0.7859|0.792||1.0|0.7848760119711851
ASRV|0|NASDAQ|2020|4|13|20|22|2433|2.83|2.73|2.83|2.73||1.0|0.8318895674153229
ATAX|0|NASDAQ|2020|4|13|20|54|178735|5.79|5.26|5.47|5.79||1.0|0.8154806016387217
ATEC|0|NASDAQ|2020|4|13|20|53|383424|4.0099|3.61|3.9|3.98||1.0|0.7764180877995518
ATLC|0|NASDAQ|2020|4|13|20|48|3749|11.75|10.6|11.57|11.5||1.0|0.7101180948144022
ATRO|0|NASDAQ|2020|4|13|20|53|256237|9.66|8.77|8.97|9.49||1.0|0.7413044990820729
ATRS|0|NASDAQ|2020|4|13|20|48|737731|2.75|2.58|2.665|2.75||1.0|0.8094526770569532
AVCO|0|NASDAQ|2020|4|13|20|41|27303|1.29|1.25|1.275|1.29||1.0|0.6566778239590083
AXAS|0|NASDAQ|2020|4|13|20|55|4853537|0.177|0.14300000000000002|0.1495|0.175||1.0|0.7769026972317874
AXDX|0|NASDAQ|2020|4|13|20|50|191039|9.21|8.46|8.65|9.21||1.0|0.7021924185108364
AXTI|0|NASDAQ|2020|4|13|20|55|105686|3.64|3.49|3.58|3.58||1.0|0.7441791806918181
AZRX|0|NASDAQ|2020|4|13|20|53|290084|0.6798|0.61|0.65|0.63||1.0|0.6665370170080183
BASI|0|NASDAQ|2020|4|13|20|49|1257|3.8499|3.79|3.8499|3.79||1.0|0.727521965984146
BBBY|0|NASDAQ|2020|4|13|20|56|8204226|5.74|5.03|5.225|5.7||1.0|0.7679574327545906
BBCP|0|NASDAQ|2020|4|13|20|39|59432|2.76|2.4401|2.54|2.76||1.0|0.7937962218877292
BBGI|0|NASDAQ|2020|4|13|20|55|34214|2.1288|1.96|2.0|2.08||1.0|0.7851322917565692
BBI|0|NASDAQ|2020|4|13|20|35|78433|1.2|1.0951|1.17|1.1||1.0|0.6567146120080456
BBQ|0|NASDAQ|2020|4|13|20|24|25001|2.1499|1.85|1.975|2.13||1.0|0.763804987152362
BCEL|0|NASDAQ|2020|4|13|20|53|102762|16.540001|14.7501|16.379998999999998|15.54||1.0|0.706843954036078
BCLI|0|NASDAQ|2020|4|13|20|49|549370|5.56|5.04|5.54|5.1||1.0|0.6868059326993408
BCRX|0|NASDAQ|2020|4|13|20|56|23663477|2.75|2.25|2.375|2.7||1.0|0.754224158849754
BDSI|0|NASDAQ|2020|4|13|20|56|595480|4.267|4.11|4.165|4.14||1.0|0.6607589801162874
BGCP|0|NASDAQ|2020|4|13|20|55|1014399|2.95|2.75|2.77|2.95||1.0|0.778702433059635
BGFV|0|NASDAQ|2020|4|13|20|54|284446|1.015|0.9022|0.9302|1.0||1.0|0.7577723666720784
BHTG|0|NASDAQ|2020|4|13|20|41|3593|1.28|1.25|1.2637|1.26||1.0|0.6491673485565808
BJRI|0|NASDAQ|2020|4|13|20|56|774842|19.049999|16.07|16.860001|19.049999||1.0|0.6716462906712518
BKCC|0|NASDAQ|2020|4|13|20|56|641691|2.565|2.22|2.555|2.35||1.0|0.7494391818612737
BKEP|0|NASDAQ|2020|4|13|20|35|57082|1.03|0.97|1.0|0.98||1.0|0.7609038359784223
BLBD|0|NASDAQ|2020|4|13|20|54|32335|10.9|10.22|10.52|10.9||1.0|0.6890390096767784
BLMN|0|NASDAQ|2020|4|13|20|57|1886141|9.3|8.22|8.36|9.3||1.0|0.7196734305749218
BLNK|0|NASDAQ|2020|4|13|20|38|119114|1.79|1.7|1.76|1.77||1.0|0.7682968088476987
BOCH|0|NASDAQ|2020|4|13|20|39|15214|8.02|7.5|7.5|8.01||1.0|0.8427568231564961
BPFH|0|NASDAQ|2020|4|13|20|57|303220|7.74|7.135|7.28|7.73||1.0|0.6674086687285558
BRY|0|NASDAQ|2020|4|13|20|58|521892|2.63|2.36|2.42|2.54||1.0|0.6963516238252211
BSET|0|NASDAQ|2020|4|13|20|58|120832|5.66|4.9221|5.63|5.16||1.0|0.6646314797785208
