empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|DIAS_HASTA_FIN_MES|DIAS_HASTA_FIN_TRIMESTRE|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAOI|0|NASDAQ|2020|7|10|19|0|466960|12.06|11.24|11.61|12.0|21.0|82.0|||
AAOI|1|NASDAQ|2020|7|9|15|30|1473100|12.25|11.16|12.0|11.29|21.0|82.0|||
AAOI|2|NASDAQ|2020|7|8|15|30|466900|11.64|11.02|11.29|11.18|21.0|82.0|||
AAOI|3|NASDAQ|2020|7|7|15|30|697700|11.52|11.06|11.15|11.47|21.0|82.0|||
AAOI|4|NASDAQ|2020|7|6|15|30|1390600|12.02|11.05|11.58|11.05|21.0|82.0|||
AAOI|5|NASDAQ|2020|7|2|15|30|881000|11.03|10.39|10.79|10.48|21.0|82.0|||
AAOI|6|NASDAQ|2020|7|1|15|30|1267900|10.719|9.9|10.19|10.67|21.0|82.0|||
AAOI|7|NASDAQ|2020|6|30|15|30|1792800|11.17|9.35|10.87|9.35|21.0|82.0|0.0||
AAOI|8|NASDAQ|2020|6|29|15|30|330700|9.57|9.16|9.41|9.39|21.0|82.0|1.0||
AAOI|9|NASDAQ|2020|6|26|15|30|473300|9.41|9.14|9.31|9.35|21.0|82.0|1.0||
AAOI|10|NASDAQ|2020|6|25|15|30|354900|9.425|9.11|9.38|9.32|21.0|82.0|1.0||
AAOI|11|NASDAQ|2020|6|24|15|30|480700|9.79|9.31|9.34|9.69|21.0|82.0|1.0||
AAOI|12|NASDAQ|2020|6|23|15|30|522800|10.04|9.52|9.8|10.01|21.0|82.0|0.0||
AAOI|13|NASDAQ|2020|6|22|15|30|635800|10.16|9.75|9.94|9.76|21.0|82.0|0.0||
AAOI|14|NASDAQ|2020|6|19|15|30|943700|10.18|9.62|9.8|9.98|21.0|82.0|0.0||
AAOI|15|NASDAQ|2020|6|18|15|30|792600|10.14|9.52|9.9|10.09|21.0|82.0|0.0||
AAOI|16|NASDAQ|2020|6|17|15|30|1299500|10.28|9.17|10.18|9.4|21.0|82.0|0.0||
AAOI|17|NASDAQ|2020|6|16|15|30|466400|9.46|9.06|9.19|9.3|21.0|82.0|0.0||
AAOI|18|NASDAQ|2020|6|15|15|30|367400|9.25|8.56|9.03|8.56|21.0|82.0|0.0||
AAOI|19|NASDAQ|2020|6|12|15|30|481500|9.27|8.57|8.81|9.02|21.0|82.0|0.0||
AAOI|20|NASDAQ|2020|6|11|15|30|542500|9.32|8.65|8.65|9.0|21.0|82.0|1.0||
AAOI|21|NASDAQ|2020|6|10|15|30|308800|9.81|9.38|9.39|9.73|21.0|82.0|0.0||
AAOI|22|NASDAQ|2020|6|9|15|30|689200|10.148|9.52|9.695|10.07|21.0|82.0|0.0||
AAOI|23|NASDAQ|2020|6|8|15|30|647500|10.26|9.885|10.24|10.06|21.0|82.0|0.0||
AAOI|24|NASDAQ|2020|6|5|15|30|1014300|10.145|9.73|9.98|10.0|21.0|82.0|0.0||
AAOI|25|NASDAQ|2020|6|4|15|30|645800|9.975|9.39|9.81|9.45|21.0|82.0|0.0||
AAOI|26|NASDAQ|2020|6|3|15|30|661900|9.57|9.11|9.54|9.11|21.0|82.0|0.0||
AAOI|27|NASDAQ|2020|6|2|15|30|813300|9.34|9.0|9.05|9.19|21.0|82.0|0.0||
AAOI|28|NASDAQ|2020|6|1|15|30|698600|9.25|8.82|9.15|8.82|21.0|82.0|0.0||
AAOI|29|NASDAQ|2020|5|29|15|30|568100|8.89|8.62|8.83|8.82|21.0|82.0|1.0||
AAOI|30|NASDAQ|2020|5|28|15|30|791200|9.07|8.77|8.9|9.0|21.0|82.0|0.0||
AAOI|31|NASDAQ|2020|5|27|15|30|633100|9.11|8.66|9.05|9.06|21.0|82.0|0.0||
