empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAL|0|NASDAQ|2020|4|13|20|49|59745808|12.95|11.25|11.545|12.9||1.0|0.7677503307222227
ABCB|0|NASDAQ|2020|4|13|20|48|236727|27.030001|24.575001|24.709999|27.030001||1.0|0.6527206867689725
ACBI|0|NASDAQ|2020|4|13|20|42|21361|12.37|11.35|11.35|12.37||1.0|0.7340154853495879
ACLS|0|NASDAQ|2020|4|13|20|47|136075|19.66|19.09|19.500601|19.459999||1.0|0.6855102191530766
ADES|0|NASDAQ|2020|4|13|20|39|175078|7.2649|6.47|6.52|7.16||1.0|0.6950191453442316
ADTN|0|NASDAQ|2020|4|13|20|50|147975|9.335|8.785|8.93|9.23||1.0|0.801788424250951
ADVM|0|NASDAQ|2020|4|13|20|50|473946|11.335|10.72|11.25|11.14||1.0|0.6956772830733986
AGNC|0|NASDAQ|2020|4|13|20|51|7794582|12.53|11.86|12.26|12.24||1.0|0.6761623831754342
AGYS|0|NASDAQ|2020|4|13|20|50|108672|19.209999|17.959999|18.24|18.9||1.0|0.6922643745197345
AKRO|0|NASDAQ|2020|4|13|20|43|176749|23.35|20.040001|21.060101|23.08||1.0|0.7538452081368826
ANIK|0|NASDAQ|2020|4|13|20|48|57092|33.02|29.6665|30.610001|33.0||1.0|0.7154087544792751
AOBC|0|NASDAQ|2020|4|13|20|53|791615|8.365|7.94|8.29|8.0||1.0|0.6681592271677503
AOSL|0|NASDAQ|2020|4|13|20|51|78888|8.03|7.515|8.01|7.71||1.0|0.7383553114341936
APOG|0|NASDAQ|2020|4|13|20|52|208521|19.655001|18.219999|18.83|19.4||1.0|0.6834083071853959
ARAY|0|NASDAQ|2020|4|13|20|50|232204|2.05|1.9|2.015|2.0||1.0|0.6449133986843479
ASPS|0|NASDAQ|2020|4|13|20|48|44878|8.21|7.44|7.48|8.21||1.0|0.6522323076991088
ASRT|0|NASDAQ|2020|4|13|20|51|791415|0.799|0.74|0.7859|0.792||1.0|0.6770247444094737
ATRO|0|NASDAQ|2020|4|13|20|53|256237|9.66|8.77|8.97|9.49||1.0|0.8181220326126626
BBQ|0|NASDAQ|2020|4|13|20|24|25001|2.1499|1.85|1.975|2.13||1.0|0.7012485098736354
BBSI|0|NASDAQ|2020|4|13|20|41|50035|42.580002|39.244999|41.860001|40.200001||1.0|0.6486411090455372
BCEL|0|NASDAQ|2020|4|13|20|53|102762|16.540001|14.7501|16.379998999999998|15.54||1.0|0.6856356616998279
BDSI|0|NASDAQ|2020|4|13|20|56|595480|4.267|4.11|4.165|4.14||1.0|0.6576924917694082
BFIN|0|NASDAQ|2020|4|13|20|41|13589|9.3121|8.16|8.18|8.82||1.0|0.7202854378699459
BGCP|0|NASDAQ|2020|4|13|20|55|1014399|2.95|2.75|2.77|2.95||1.0|0.7362205495501988
BLBD|0|NASDAQ|2020|4|13|20|54|32335|10.9|10.22|10.52|10.9||1.0|0.7851191317445874
BLDR|0|NASDAQ|2020|4|13|20|56|654525|15.0|13.615|13.84|14.96||1.0|0.6657253275408237
BNFT|0|NASDAQ|2020|4|13|20|57|165812|10.45|9.89|10.14|10.4||1.0|0.6937102587517426
BPFH|0|NASDAQ|2020|4|13|20|57|303220|7.74|7.135|7.28|7.73||1.0|0.68957746084326
BPY|0|NASDAQ|2020|4|13|20|58|3114931|10.48|9.29|9.95|10.48||1.0|0.667640913199426
BRP|0|NASDAQ|2020|4|13|20|56|46703|11.13|10.15|10.72|10.89||1.0|0.7428497616374237
BSET|0|NASDAQ|2020|4|13|20|58|120832|5.66|4.9221|5.63|5.16||1.0|0.6626940574630737
