empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAWW|0|NASDAQ|2020|5|29|19|59|165331|39.279999|37.57|39.169998|38.529999||1.0|0.7556902170181274
ADVM|0|NASDAQ|2020|5|29|20|1|1026521|19.459999|16.549999|18.91|19.459999||1.0|0.7590698003768921
AESE|0|NASDAQ|2020|5|29|20|1|313244|2.3|1.7101|2.275|1.83||1.0|0.8566124439239502
AGEN|0|NASDAQ|2020|5|29|20|1|11357124|3.785|2.89|3.49|2.95||1.0|0.7705137729644775
AGRX|0|NASDAQ|2020|5|29|20|2|993104|3.01|2.76|2.875|2.96||1.0|0.926672339439392
ALLO|0|NASDAQ|2020|5|29|20|2|1195987|49.119999|41.849998|48.269199|44.0||1.0|0.7480422854423523
ALTR|0|NASDAQ|2020|5|29|20|2|77349|38.52|37.470001|38.494999|37.470001||1.0|0.7891084551811218
ARAV|0|NASDAQ|2020|5|29|20|1|86697|12.85|12.155|12.61|12.17||1.0|0.7966663837432861
ARPO|0|NASDAQ|2020|5|29|20|4|4505443|1.11|0.99|1.025|1.0||1.0|0.7651729583740234
ATRA|0|NASDAQ|2020|5|29|20|5|946763|11.62|11.19|11.28|11.28||1.0|0.9288516640663148
AVRO|0|NASDAQ|2020|5|29|20|6|148997|19.91|18.82|19.780001|19.299999||1.0|0.7748705148696899
BCYC|0|NASDAQ|2020|5|29|19|56|23772|18.951|17.02|17.200001|18.42||1.0|0.797054648399353
