empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAL|0|NASDAQ|2020|6|16|20|0|105011330|18.440001|16.549999|16.98|18.360001||1.0|0.8222893476486206
AEHR|0|NASDAQ|2020|6|16|19|49|76633|2.24|2.0701|2.0958|2.18||1.0|0.7520694732666016
AFMD|0|NASDAQ|2020|6|16|19|56|975779|3.56|3.3573|3.46|3.43||1.0|0.8020038604736328
AGEN|0|NASDAQ|2020|6|16|20|0|1342266|3.7|3.5645|3.62|3.65||1.0|0.8735487461090088
AIHS|0|NASDAQ|2020|6|16|19|59|174241|0.7199|0.65|0.713|0.6584||1.0|0.8160991668701172
AINV|0|NASDAQ|2020|6|16|20|2|775109|11.8|11.185|11.49|11.76||1.0|0.9033971428871156
AKBA|0|NASDAQ|2020|6|16|20|2|563644|12.45|12.0301|12.38|12.35||1.0|0.7653970718383789
AMKR|0|NASDAQ|2020|6|16|20|3|621127|12.5|12.01|12.16|12.28||1.0|0.8194546103477478
AXDX|0|NASDAQ|2020|6|16|20|5|607722|11.4|10.25|11.3725|10.5||1.0|0.8458911776542664
BILI|0|NASDAQ|2020|6|16|20|7|5244625|40.0|38.330002|39.400002|35.060001||1.0|0.9784245491027832
BLDP|0|NASDAQ|2020|6|16|20|7|2136746|14.58|13.86|14.28|14.32||1.0|0.8995068073272705
