empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|DIAS_HASTA_FIN_MES|DIAS_HASTA_FIN_TRIMESTRE|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACOR|0|NASDAQ|2020|7|14|18|26|1342949|0.7138|0.6516|0.6653|0.7047|17.0|78.0||1.0|0.7954599261283875
ACRX|0|NASDAQ|2020|7|14|18|17|282393|1.07|1.01|1.035|1.02|17.0|78.0||1.0|0.9064555764198304
ACST|0|NASDAQ|2020|7|14|18|25|1040804|0.7|0.61|0.6409999999999999|0.66|17.0|78.0||1.0|0.7840211391448975
ADVM|0|NASDAQ|2020|7|14|18|27|530983|18.57|17.610001|18.07|17.91|17.0|78.0||1.0|0.9781891703605652
ADXS|0|NASDAQ|2020|7|14|18|19|293649|0.5543|0.5223|0.54|0.5543|17.0|78.0||1.0|0.9691786766052246
AFMD|0|NASDAQ|2020|7|14|18|27|793569|4.3449|3.96|4.035|4.26|17.0|78.0||1.0|0.9078640937805176
AKCA|0|NASDAQ|2020|7|14|18|27|241267|12.81|12.15|12.44|12.65|17.0|78.0||1.0|0.9257967472076416
ALEC|0|NASDAQ|2020|7|14|18|27|228956|22.969999|22.01|22.549999|22.559999|17.0|78.0||1.0|0.9932329654693604
ALNA|0|NASDAQ|2020|7|14|18|29|275269|1.36|1.27|1.3|1.36|17.0|78.0||1.0|0.9698843359947203
ALRN|0|NASDAQ|2020|7|14|18|27|364730|0.93|0.8|0.8777|0.8993|17.0|78.0||1.0|0.8245046138763428
APEN|0|NASDAQ|2020|7|14|18|14|7182|1.4|1.3527|1.37|1.4|17.0|78.0||1.0|0.9797070026397704
APLT|0|NASDAQ|2020|7|14|18|29|164364|28.889999|26.58|27.99|28.02|17.0|78.0||1.0|0.969822108745575
APTO|0|NASDAQ|2020|7|14|18|30|340770|6.08|5.715|5.797999999999999|5.94|17.0|78.0||1.0|0.7934100031852722
AQST|0|NASDAQ|2020|7|14|18|28|271228|4.24|4.05|4.06|4.18|17.0|78.0||1.0|0.9800072312355042
ASLN|0|NASDAQ|2020|7|14|18|13|60209|1.8394|1.68|1.69|1.84|17.0|78.0||1.0|0.8126094341278076
AVEO|0|NASDAQ|2020|7|14|18|28|144222|4.34|4.14|4.28|4.22|17.0|78.0||1.0|0.9720339179039
AVGR|0|NASDAQ|2020|7|14|18|31|1716101|0.3175|0.3|0.306|0.3131|17.0|78.0||1.0|0.9442796111106871
AVRO|0|NASDAQ|2020|7|14|18|27|92549|16.875|15.78|16.700001|16.27|17.0|78.0||1.0|0.8890313506126404
AXLA|0|NASDAQ|2020|7|14|18|16|203879|4.53|4.31|4.415|4.35|17.0|78.0||1.0|0.9552236795425416
BCRX|0|NASDAQ|2020|7|14|18|32|3980385|5.0427|4.78|4.91|4.97|17.0|78.0||1.0|0.8643106818199158
BIMI|0|NASDAQ|2020|7|14|18|32|256959|2.02|1.93|1.98|2.0|17.0|78.0||1.0|0.7969599962234497
BSGM|0|NASDAQ|2020|7|14|18|25|257377|7.4698|6.91|7.18|7.14|17.0|78.0||1.0|0.8630809187889099
CASI|0|NASDAQ|2020|7|14|18|18|132815|2.19|2.065|2.08|2.19|17.0|78.0||1.0|0.9206190705299376
CBIO|0|NASDAQ|2020|7|14|18|32|80904|5.7598|5.36|5.57|5.65|17.0|78.0||1.0|0.9651588797569276
CFRX|0|NASDAQ|2020|7|14|18|38|379351|6.41|5.645|5.82|6.39|17.0|78.0||1.0|0.8222129344940186
CGEN|0|NASDAQ|2020|7|14|18|37|1103400|15.15|13.81|14.4703|14.65|17.0|78.0||1.0|0.8790950179100037
