empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAL|0|NASDAQ|2020|4|13|20|49|59745808|12.95|11.25|11.545|12.9||1.0|0.8487770941892177
ACBI|0|NASDAQ|2020|4|13|20|42|21361|12.37|11.35|11.35|12.37||1.0|0.876719525540134
ACER|0|NASDAQ|2020|4|13|20|29|32072|2.05|1.926|2.01|1.97||1.0|0.8942972548012268
ADES|0|NASDAQ|2020|4|13|20|39|175078|7.2649|6.47|6.52|7.16||1.0|0.8882536531387225
ADMS|0|NASDAQ|2020|4|13|20|47|236575|3.33|2.86|3.05|3.33||1.0|0.8611328426170698
AEMD|0|NASDAQ|2020|4|13|20|49|311254|1.45|1.35|1.425|1.44||1.0|0.8882557372560747
AFH|0|NASDAQ|2020|4|13|20|0|30388|0.3586|0.3303|0.3407|0.3476||1.0|0.9059653650001694
AFIN|0|NASDAQ|2020|4|13|20|48|232911|6.92|6.4001|6.68|6.81||1.0|0.8536750073294502
AINV|0|NASDAQ|2020|4|13|20|51|1155344|9.7413|8.07|8.555|9.54||1.0|0.9172645696890841
ALDX|0|NASDAQ|2020|4|13|20|48|139435|2.63|2.2806|2.55|2.42||1.0|0.9042265317287912
ALJJ|0|NASDAQ|2020|4|13|20|48|21652|0.5279|0.48|0.496|0.505||1.0|0.9118784481964308
ALNA|0|NASDAQ|2020|4|13|20|52|204337|1.25|1.01|1.02|1.25||1.0|0.9447670505055328
ALOT|0|NASDAQ|2020|4|13|20|41|15285|6.2949|5.91|6.1|6.28||1.0|0.8858333781226849
ALTM|0|NASDAQ|2020|4|13|20|46|113275|0.89|0.7501|0.7605|0.831||1.0|0.9299875253530238
ALYA|0|NASDAQ|2020|4|13|20|29|24818|1.75|1.65|1.75|1.72||1.0|0.9052732411052437
APM|0|NASDAQ|2020|4|13|20|47|5455|3.1|3.02|3.051|3.1||1.0|0.8982448323688699
APOG|0|NASDAQ|2020|4|13|20|52|208521|19.655001|18.219999|18.83|19.4||1.0|0.8533334848054197
APYX|0|NASDAQ|2020|4|13|20|53|32559|3.94|3.65|3.68|3.94||1.0|0.8566751038011808
ARKR|0|NASDAQ|2020|4|13|20|47|8052|11.97|10.0|11.4045|10.45||1.0|0.9441341537753474
ARLP|0|NASDAQ|2020|4|13|20|53|816136|3.71|3.14|3.66|3.33||1.0|0.9267783912519052
ATRA|0|NASDAQ|2020|4|13|20|55|348559|8.87|8.13|8.355|8.63||1.0|0.8744418902560178
ATRO|0|NASDAQ|2020|4|13|20|53|256237|9.66|8.77|8.97|9.49||1.0|0.9215221444882856
AUTO|0|NASDAQ|2020|4|13|20|46|46615|0.76|0.7|0.7388|0.76||1.0|0.9865506419790953
AVGR|0|NASDAQ|2020|4|13|20|43|179654|0.4306|0.3901|0.4004|0.4305||1.0|0.8674574402945516
AVRO|0|NASDAQ|2020|4|13|20|55|229984|13.94|13.21|13.38|13.92||1.0|0.92074951942432
AXDX|0|NASDAQ|2020|4|13|20|50|191039|9.21|8.46|8.65|9.21||1.0|0.8586984538948306
BBCP|0|NASDAQ|2020|4|13|20|39|59432|2.76|2.4401|2.54|2.76||1.0|0.9277934113568032
BBGI|0|NASDAQ|2020|4|13|20|55|34214|2.1288|1.96|2.0|2.08||1.0|0.9266156570065563
BBI|0|NASDAQ|2020|4|13|20|35|78433|1.2|1.0951|1.17|1.1||1.0|0.8863096486225748
BBQ|0|NASDAQ|2020|4|13|20|24|25001|2.1499|1.85|1.975|2.13||1.0|0.9250200545023056
BGFV|0|NASDAQ|2020|4|13|20|54|284446|1.015|0.9022|0.9302|1.0||1.0|0.9392941318970984
BKCC|0|NASDAQ|2020|4|13|20|56|641691|2.565|2.22|2.555|2.35||1.0|0.8762246601557134
BLMN|0|NASDAQ|2020|4|13|20|57|1886141|9.3|8.22|8.36|9.3||1.0|0.8940168732925194
BOXL|0|NASDAQ|2020|4|13|20|54|84119|0.649|0.59|0.6001|0.6265||1.0|0.8710177229433037
BSET|0|NASDAQ|2020|4|13|20|58|120832|5.66|4.9221|5.63|5.16||1.0|0.9312861369664294
