empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ABMD|0|NASDAQ|2020|5|28|20|0|463374|218.020004|207.160004|217.630005|207.880005||1.0|0.7362752556800842
AGRX|0|NASDAQ|2020|5|28|20|0|1700788|3.285|2.96|2.985|3.15||1.0|0.9113035798072816
ALGN|0|NASDAQ|2020|5|28|20|2|456948|254.960007|248.010101|252.350006|253.080002||1.0|0.8136522769927979
AMRS|0|NASDAQ|2020|5|28|20|3|891877|3.4|3.189|3.2|3.38||1.0|0.7571092247962952
AOBC|0|NASDAQ|2020|5|28|20|3|1822260|11.71|10.61|11.02|10.68||1.0|0.7918541431427002
APPF|0|NASDAQ|2020|5|28|20|3|72700|154.949005|149.955002|154.076797|150.0||1.0|0.7268677949905396
ATRA|0|NASDAQ|2020|5|28|20|5|1204005|11.72|11.23|11.32|11.25||1.0|0.7848461270332336
AVRO|0|NASDAQ|2020|5|28|20|5|154824|20.59|19.309999|19.74|20.59||1.0|0.8095172643661499
BBIO|0|NASDAQ|2020|5|28|20|6|173696|36.5|35.77|36.009998|36.419998||1.0|0.6475600600242615
BCLI|0|NASDAQ|2020|5|28|20|5|187035|6.79|6.56|6.75|6.7||1.0|0.6531594395637512
BJRI|0|NASDAQ|2020|5|28|20|7|495930|23.68|22.23|22.76|23.68||1.0|0.6487123966217041
BLBD|0|NASDAQ|2020|5|28|20|3|90142|14.83|14.33|14.63|14.78||1.0|0.7657504677772522
BLDR|0|NASDAQ|2020|5|28|20|8|542750|22.494499|21.41|21.52|22.48||1.0|0.6819491982460022
BMRN|0|NASDAQ|2020|5|28|20|8|804796|108.199997|105.809998|106.589996|105.879997||1.0|0.8503814339637756
BOTZ|0|NASDAQ|2020|5|28|20|8|743402|23.65|23.27|23.610001|23.290001||1.0|0.8229801654815674
