empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ABUS|0|NASDAQ|2020|6|10|19|56|1049826|1.96|1.75|1.895|1.96||1.0|0.7876338958740234
AEY|0|NASDAQ|2020|6|10|20|0|862993|4.39|4.0|4.0916|4.17||1.0|0.7818636894226074
AGRX|0|NASDAQ|2020|6|10|20|1|2051742|3.03|2.8|3.02|2.82||1.0|0.8869873285293579
ALRN|0|NASDAQ|2020|6|10|20|2|2711539|1.38|1.189|1.26|1.2||1.0|0.7602704763412476
AMKR|0|NASDAQ|2020|6|10|20|2|684888|12.72|12.42|12.57|12.63||1.0|0.9017449021339417
APEX|0|NASDAQ|2020|6|10|20|3|1296098|0.955|0.6591|0.74|0.93||1.0|0.8837665915489197
BANR|0|NASDAQ|2020|6|10|20|5|80686|43.299999|41.195|42.080002|43.299999||1.0|0.8359925150871277
BBI|0|NASDAQ|2020|6|10|20|6|1081044|1.59|1.25|1.49|1.43||1.0|0.7983419299125671
BCLI|0|NASDAQ|2020|6|10|20|6|446958|9.63|9.12|9.29|9.37||1.0|0.8348962664604187
BILI|0|NASDAQ|2020|6|10|20|7|3076412|35.560001|33.950001|35.41|34.119999||1.0|0.8703016042709351
BLDP|0|NASDAQ|2020|6|10|20|7|5169528|14.24|12.555|13.89|12.56||1.0|0.8253331184387207
BLUE|0|NASDAQ|2020|6|10|20|7|563347|69.739998|66.91999799999999|69.690002|67.529999||1.0|0.9470603466033936
BNFT|0|NASDAQ|2020|6|10|20|7|299366|14.265|13.41|13.525|13.82||1.0|0.8150275945663452
BOKF|0|NASDAQ|2020|6|10|20|7|140261|65.599998|61.650002|63.775002|65.599998||1.0|0.8692179918289185
BOOM|0|NASDAQ|2020|6|10|20|8|110664|34.27|33.063999|33.849998|34.27||1.0|0.8500127792358398
BPY|0|NASDAQ|2020|6|10|20|8|2503523|12.99|11.74|12.1697|12.91||1.0|0.9064833521842957
