empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACNB|0|NASDAQ|2020|4|2|19|44|12185|27.32|24.74|26.1975|25.299999||1.0|0.74
ACWX|0|NASDAQ|2020|4|2|19|50|2400092|36.900002|36.049999|36.360001|36.080002||1.0|0.63
AGNCO|0|NASDAQ|2020|4|2|19|49|511011|18.01|16.809998999999998|17.940001000000006|17.299999||1.0|0.63
AMRK|0|NASDAQ|2020|4|2|19|43|32042|12.96|11.56|12.05|12.54||1.0|0.65
ANAT|0|NASDAQ|2020|4|2|19|47|34230|75.5|70.050003|71.910004|75.43||1.0|0.65
BHFAP|0|NASDAQ|2020|4|2|19|55|40611|22.789801|20.549999|21.7232|21.93||1.0|0.63
BKSC|0|NASDAQ|2020|4|2|19|54|16010|14.87|13.89|14.4|14.1679||1.0|0.62
BOCH|0|NASDAQ|2020|4|2|19|57|28893|7.48|6.96|7.2|6.96||1.0|0.73
BPYPP|0|NASDAQ|2020|4|2|19|43|30412|17.49|16.059998999999998|17.0|16.51||1.0|0.62
CAC|0|NASDAQ|2020|4|2|19|49|27013|30.01|28.860001|29.139999|28.879999||1.0|0.62
CCBG|0|NASDAQ|2020|4|2|19|56|12938|20.360001|19.0|19.23|19.0||1.0|0.7
CCD|0|NASDAQ|2020|4|2|19|45|84830|15.1343|14.72|14.882|15.08||1.0|0.65
