empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAWW|0|NASDAQ|2020|5|13|20|0|397151|37.25|35.049999|35.724998|37.25||1.0|0.8467177748680115
ADAP|0|NASDAQ|2020|5|13|20|1|759581|4.9946|4.0|4.58|4.93||1.0|0.9367321729660034
AGRX|0|NASDAQ|2020|5|13|20|1|1290114|2.87|2.56|2.6513|2.85||1.0|0.8207399845123291
ALBO|0|NASDAQ|2020|5|13|19|41|45319|25.995001|25.35|25.745001|25.67||1.0|0.8997693061828613
ALDX|0|NASDAQ|2020|5|13|20|2|843945|3.88|3.41|3.5|3.41||1.0|0.8177157044410706
ALRN|0|NASDAQ|2020|5|13|20|1|1323378|0.76|0.55|0.6679|0.755||1.0|0.860021710395813
ANAB|0|NASDAQ|2020|5|13|20|3|159363|19.75|18.040001|18.799999|19.360001||1.0|0.8417479991912842
APTX|0|NASDAQ|2020|5|13|20|0|208476|3.84|3.16|3.55|3.73||1.0|0.9720838069915771
APVO|0|NASDAQ|2020|5|13|20|3|187416|7.0001|5.8601|6.3588|6.76||1.0|0.9022574424743652
AQMS|0|NASDAQ|2020|5|13|19|43|67205|0.71|0.6935|0.6683|0.71||1.0|0.7654890418052673
ATHX|0|NASDAQ|2020|5|13|20|5|3831521|3.35|2.85|3.0592|3.08||1.0|0.917392909526825
ATOM|0|NASDAQ|2020|5|13|19|59|661289|6.22|5.5538|5.9009|5.6||1.0|0.9384570121765136
BLFS|0|NASDAQ|2020|5|13|20|5|298982|15.835|14.545|14.74|15.5||1.0|0.90129417181015
CBIO|0|NASDAQ|2020|5|13|20|7|101464|6.72|6.14|6.4|6.49||1.0|0.814876139163971
CELH|0|NASDAQ|2020|5|13|20|11|737421|6.52|5.6|5.8|6.35||1.0|0.8649682998657227
