empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACBI|0|NASDAQ|2020|4|1|22|0|93554|12.19|10.47|10.59|11.55||1.0|0.77
ACER|0|NASDAQ|2020|4|1|22|0|42007|1.89|1.7113|1.735|1.87||1.0|0.75
ACGL|0|NASDAQ|2020|4|1|22|0|1693136|27.43|25.540001|26.02|27.27||1.0|0.76
ACHC|0|NASDAQ|2020|4|1|22|0|1372287|17.938299|16.870001000000002|17.16|16.889999||1.0|0.8
ACHV|0|NASDAQ|2020|4|1|22|0|540877|0.3372|0.3|0.3186|0.3258||1.0|0.72
ADMS|0|NASDAQ|2020|4|1|22|0|243282|2.86|2.55|2.68|2.86||1.0|0.69
AEHR|0|NASDAQ|2020|4|1|22|0|59994|1.65|1.5325|1.57|1.5944||1.0|0.8
AEIS|0|NASDAQ|2020|4|1|22|0|267067|46.779999|43.555|44.150002|45.900002||1.0|0.63
AFYA|0|NASDAQ|2020|4|1|22|0|174172|19.309999|17.33|17.950001|19.49||1.0|0.68
AGYS|0|NASDAQ|2020|4|1|22|0|173132|16.559998999999998|15.29|15.55|16.280001000000002||1.0|0.74
AKBA|0|NASDAQ|2020|4|1|22|0|1145726|7.46|6.605|6.67|7.18||1.0|0.63
