empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|DIAS_HASTA_FIN_MES|DIAS_HASTA_FIN_TRIMESTRE|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
ACOR|0|NASDAQ|2020|7|14|18|26|1342949|0.7138|0.6516|0.6653|0.7047|17.0|78.0||1.0|0.7694469690322876
ADXS|0|NASDAQ|2020|7|14|18|19|293649|0.5543|0.5223|0.54|0.5543|17.0|78.0||1.0|0.7374603152275085
APEN|0|NASDAQ|2020|7|14|18|14|7182|1.4|1.3527|1.37|1.4|17.0|78.0||1.0|0.937418520450592
APLT|0|NASDAQ|2020|7|14|18|29|164364|28.889999|26.58|27.99|28.02|17.0|78.0||1.0|0.8265690803527832
AQST|0|NASDAQ|2020|7|14|18|28|271228|4.24|4.05|4.06|4.18|17.0|78.0||1.0|0.7354432940483093
ARKR|0|NASDAQ|2020|7|14|18|7|4981|9.6|9.2606|9.5|9.6|17.0|78.0||1.0|0.8928619623184204
ARVN|0|NASDAQ|2020|7|14|18|29|178534|34.450001|32.73|32.75|33.700001|17.0|78.0||1.0|0.8388794064521791
ATLC|0|NASDAQ|2020|7|14|18|28|983|10.25|9.68|10.005|9.68|17.0|78.0||1.0|0.8507708907127379
AVEO|0|NASDAQ|2020|7|14|18|28|144222|4.34|4.14|4.28|4.22|17.0|78.0||1.0|0.9549561738967896
BJRI|0|NASDAQ|2020|7|14|18|32|203923|17.09|16.32|16.635|16.76|17.0|78.0||1.0|0.7310156822204591
CBFV|0|NASDAQ|2020|7|14|18|2|3692|18.91|18.51|18.785|19.030001|17.0|78.0||1.0|0.7632924318313599
