empresa|antiguedad|mercado|anio|mes|dia|hora|minuto|volumen|high|low|close|open|TARGET|TARGET_PREDICHO|TARGET_PREDICHO_PROB
AAXN|0|NASDAQ|2020|6|4|19|59|597062|93.580002|90.400002|93.07|91.0||1.0|0.9123134613037108
AEIS|0|NASDAQ|2020|6|4|20|1|190485|70.83000200000002|69.019997|70.650002|69.489998||1.0|0.9195865988731384
AGYS|0|NASDAQ|2020|6|4|20|0|188347|22.389999|21.15|22.195|21.15||1.0|0.8908780217170715
AKBA|0|NASDAQ|2020|6|4|20|2|1163115|12.215|11.735|12.072|11.85||1.0|0.9217371344566344
ALLO|0|NASDAQ|2020|6|4|20|2|787664|47.209999|43.52|44.549999|45.450001||1.0|0.8017702102661133
ALRM|0|NASDAQ|2020|6|4|20|1|589390|56.650002|54.959999|56.099998|56.009998||1.0|0.9227582812309264
AMKR|0|NASDAQ|2020|6|4|20|3|1066126|11.915|11.35|11.75|11.35||1.0|0.8151614665985107
ANGI|0|NASDAQ|2020|6|4|20|3|1757512|11.93|11.5|11.59|11.68||1.0|0.8510533571243286
APOG|0|NASDAQ|2020|6|4|20|2|143013|24.66|23.26|24.639999|24.02||1.0|0.8975085020065308
APPF|0|NASDAQ|2020|6|4|20|2|100394|173.84759499999996|168.070007|171.940002|170.860001||1.0|0.8944787979125977
APPN|0|NASDAQ|2020|6|4|20|3|1096808|60.7146|57.169998|58.174999|60.240002||1.0|0.8633275628089905
ARCB|0|NASDAQ|2020|6|4|20|1|125911|24.52|23.559999|24.5|23.99||1.0|0.7747187614440918
ASPU|0|NASDAQ|2020|6|4|20|3|74901|10.5|10.28|10.475|10.45||1.0|0.8449172377586365
ATRO|0|NASDAQ|2020|6|4|20|5|444405|12.4|11.42|12.2|11.81||1.0|0.8077422380447388
AUDC|0|NASDAQ|2020|6|4|20|5|740336|39.169998|34.973598|35.209999|39.169998||1.0|0.8534706830978394
BBBY|0|NASDAQ|2020|6|4|20|6|7519288|8.47|7.925|8.4296|8.13||1.0|0.8689606189727783
BCLI|0|NASDAQ|2020|6|4|20|6|396534|8.65|8.06|8.58|8.1||1.0|0.9113134145736694
BLDP|0|NASDAQ|2020|6|4|20|7|2350012|12.0|11.51|11.955|11.58||1.0|0.9438722729682922
BLUE|0|NASDAQ|2020|6|4|20|7|595708|67.75|63.067001|67.510002|64.989998||1.0|0.899710476398468
BOOM|0|NASDAQ|2020|6|4|20|8|90428|33.439999|30.375|33.32|30.379999||1.0|0.8439643979072571
BOXL|0|NASDAQ|2020|6|4|20|8|3598798|1.24|0.89|1.05|0.9233||1.0|0.8222694396972656
BPY|0|NASDAQ|2020|6|4|20|8|2357340|12.01|11.13|12.005|11.2||1.0|0.8185188174247742
