SNAP;0;2019;11;27;20;30;51448;0.25839999318122864;0.2549999952316284;0.2574999928474426;0.2583000063896179
SNAP;1;2019;11;27;21;30;100938;0.2563999891281128;0.25;0.2542000114917755;0.2563000023365021
SNAP;2;2019;11;29;15;30;380422;0.27000001072883606;0.25;0.25600001215934753;0.27000001072883606
SNAP;3;2019;11;29;16;30;138871;0.2630000114440918;0.2526000142097473;0.25940001010894775;0.2590999901294708
SNAP;4;2019;11;29;17;30;264485;0.25999999046325684;0.2500999867916107;0.25394999980926514;0.25940001010894775
SNAP;5;2019;11;29;18;30;null;null;null;null;null
SNAP;6;2019;11;29;19;00;0;0.262800008058548;0.25130000710487366;0.262800008058548;0.25519999861717224
SNAP;7;2019;12;02;15;30;259757;0.26899999380111694;0.2549999952316284;0.2549999952316284;0.25999999046325684
SNAP;8;2019;12;02;16;30;140251;0.25600001215934753;0.2515000104904175;0.2531000077724457;0.2549999952316284
